DFW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
DFW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
DFW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
DFW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
SMF,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
SMF,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
SMF,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
SMF,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
SMF,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
SMF,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
S_TX,<http://www.w3.org/2000/01/rdf-schema#label>,<Texas@en>
S_TX,<http://dbpedia.org/property/southeast>,<http://dbpedia.org/resource/Gulf_of_Mexico>
S_TX,<http://dbpedia.org/property/southwest>,<,^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_TN,<http://www.w3.org/2000/01/rdf-schema#label>,<Tennessee@en>
WN,<http://www.w3.org/2000/01/rdf-schema#label>,<Southwest Airlines@en>
WN,<http://dbpedia.org/ontology/headquarter>,<http://dbpedia.org/resource/United_States>
WN,<http://dbpedia.org/ontology/headquarter>,<http://dbpedia.org/resource/Dallas,_Texas>
MDW,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
MDW,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
MDW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
MDW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
MDW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
MDW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
Nashville,<http://www.w3.org/2000/01/rdf-schema#label>,<Nashville@en>
Dallas,<http://www.w3.org/2000/01/rdf-schema#label>,<Dallas@en>
ATL,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
ATL,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
ATL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
ATL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
ATL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
ATL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
PHL,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
PHL,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
PHL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
PHL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
PHL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
PHL,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
DTW,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
DTW,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
DTW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
DTW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
DTW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
DTW,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
DL,<http://www.w3.org/2000/01/rdf-schema#label>,<Delta Air Lines@en>
DL,<http://dbpedia.org/ontology/headquarter>,<http://dbpedia.org/resource/Atlanta>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Narita_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Los_Angeles_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Amsterdam_Airport_Schiphol>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Charles_de_Gaulle_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/John_F._Kennedy_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Cincinnati/Northern_Kentucky_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Detroit_Metropolitan_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Hartsfield–Jackson_Atlanta_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/LaGuardia_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Logan_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Minneapolis–Saint_Paul_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Salt_Lake_City_International_Airport>
DL,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Seattle–Tacoma_International_Airport>
S_FL,<http://www.w3.org/2000/01/rdf-schema#label>,<Florida@en>
S_FL,<http://dbpedia.org/property/east>,<Atlantic Ocean^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_FL,<http://dbpedia.org/property/southeast>,<Bimini, Grand Cay and West Grand Bahama,^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_FL,<http://dbpedia.org/property/west>,<http://dbpedia.org/resource/Gulf_of_Mexico>
AA,<http://www.w3.org/2000/01/rdf-schema#label>,<American Airlines@en>
AA,<http://dbpedia.org/ontology/headquarter>,<http://dbpedia.org/resource/Fort_Worth>
AA,<http://dbpedia.org/ontology/headquarter>,<http://dbpedia.org/resource/Texas>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Los_Angeles_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/John_F._Kennedy_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Miami_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Phoenix_Sky_Harbor_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Charlotte_Douglas_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Dallas/Fort_Worth_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/LaGuardia_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/O'Hare_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Philadelphia_International_Airport>
AA,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Ronald_Reagan_Washington_National_Airport>
S_NY,<http://www.w3.org/2000/01/rdf-schema#label>,<New York@en>
S_NY,<http://dbpedia.org/property/east>,<Atlantic Ocean*,^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_NY,<http://dbpedia.org/property/northeast>,<,^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_NY,<http://dbpedia.org/property/northwest>,<http://dbpedia.org/resource/Lake_Erie>
S_NY,<http://dbpedia.org/property/northwest>,<http://dbpedia.org/resource/Lake_Ontario>
S_NY,<http://dbpedia.org/property/northwest>,<,^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_NY,<http://dbpedia.org/property/southeast>,<http://dbpedia.org/resource/Atlantic_Ocean>
S_NY,<http://dbpedia.org/property/southeast>,<,  and^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_NY,<http://dbpedia.org/property/west>,<,^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
CHS,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
CHS,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
CHS,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
CHS,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
CHS,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
CHS,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
JFK,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
JFK,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
JFK,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
JFK,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
JFK,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
JFK,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
VX,<http://www.w3.org/2000/01/rdf-schema#label>,<Virgin America@en>
VX,<http://dbpedia.org/ontology/headquarter>,<http://dbpedia.org/resource/Burlingame,_California>
VX,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/Los_Angeles_International_Airport>
VX,<http://dbpedia.org/ontology/hubAirport>,<http://dbpedia.org/resource/San_Francisco_International_Airport>
MKE,<http://www.w3.org/2000/01/rdf-schema#label>,<John F. Kennedy International Airport@en>
MKE,<http://dbpedia.org/ontology/city>,<http://dbpedia.org/resource/New_York_metropolitan_area>
MKE,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Queens>
MKE,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/Jamaica,_Queens>
MKE,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_City>
MKE,<http://dbpedia.org/ontology/location>,<http://dbpedia.org/resource/New_York_(state)>
S_CA,<http://www.w3.org/2000/01/rdf-schema#label>,<California@en>
S_CA,<http://dbpedia.org/property/northwest>,<Pacific Ocean^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_CA,<http://dbpedia.org/property/southwest>,<Pacific Ocean^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
S_CA,<http://dbpedia.org/property/west>,<Pacific Ocean^^http://www.w3.org/1999/02/22-rdf-syntax-ns#langString>
