dep_ATL_r13,hasDest,OMA
dep_ATL_r13,hasFlight,DL_1153
dep_ATL_r3,hasFlight,DL_2245
dep_ATL_r8,hasFlight,EV_4910
dep_ATL_r9,hasDest,BHM
dep_ATL_r9,hasFlight,EV_4912
dep_BNA_r1,hasFlight,EV_4303
dep_BNA_r2,hasFlight,WN_3887
dep_BNA_r3,hasDest,MCO
dep_BNA_r3,hasFlight,WN_4126
dep_BNA_r4,hasFlight,MQ_4215
dep_CLT_r3,hasFlight,YV_2669
dep_DL_ori_r3,hasFlight,DL_2245
dep_car_r10,hasFlight,DL_2245
dep_car_r6,hasFlight,DL_1465
dep_car_r7,hasFlight,DL_1467
dep_ATL_r9,hasFlight,DL_1085
dep_car_r1,hasFlight,DL_1983
dep_car_r3,hasDest,SFO
dep_car_r3,hasFlight,DL_874
dep_car_r6,hasFlight,DL_1096
dep_ATL_r12,hasFlight,OO_5566
dep_ATL_r2,hasDest,BUF
dep_ATL_r2,hasFlight,DL_1176
dep_ATL_r4,hasFlight,DL_2603
dep_ATL_r5,hasDest,ORD
dep_ATL_r5,hasFlight,DL_392
dep_ATL_r6,hasFlight,DL_1370
dep_BNA_r4,hasFlight,F9_747
dep_CLT_r3,hasFlight,US_896
dep_DL_ori_r3,hasFlight,DL_2603
dep_DL_ori_r5,hasFlight,DL_1370
dep_SAV_r3,hasFlight,EV_3844
dep_SAV_r4,hasFlight,EV_5022
dep_car_r1,hasDest,PHL
dep_car_r1,hasFlight,DL_1661
dep_car_r10,hasDest,BUF
dep_car_r10,hasFlight,DL_1176
dep_car_r6,hasFlight,DL_1882
dep_car_r9,hasFlight,DL_811
dep_ATL_r10,hasDest,LEX
dep_ATL_r10,hasFlight,EV_5179
dep_ATL_r11,hasDest,GPT
dep_ATL_r11,hasFlight,EV_5388
dep_ATL_r12,hasFlight,FL_334
dep_ATL_r13,hasDest,GSO
dep_ATL_r13,hasFlight,DL_1277
dep_ATL_r8,hasDest,AGS
dep_ATL_r8,hasFlight,EV_5030
dep_ATL_r9,hasFlight,EV_5085
dep_ATL_r2,hasFlight,DL_2344
dep_ATL_r3,hasDest,AGS
dep_ATL_r3,hasFlight,EV_5096
dep_ATL_r9,hasFlight,EV_5305
dep_DL_ori_r2,hasFlight,DL_2344
dep_car_r2,hasFlight,DL_1781
dep_car_r3,hasFlight,DL_1832
dep_car_r5,hasFlight,DL_1875
dep_ATL_r10,hasFlight,FL_221
dep_ATL_r11,hasDest,GRB
dep_ATL_r11,hasFlight,EV_4929
dep_ATL_r12,hasFlight,DL_1841
dep_ATL_r13,hasDest,LAS
dep_ATL_r13,hasFlight,WN_296
dep_ATL_r2,hasFlight,DL_1419
dep_ATL_r4,hasFlight,DL_370
dep_ATL_r9,hasFlight,DL_1810
dep_BNA_r2,hasFlight,WN_4166
dep_CLT_r1,hasDest,DEN
dep_CLT_r1,hasFlight,US_1718
dep_CLT_r4,hasCarrier,WN
dep_CLT_r4,hasDest,MDW
dep_CLT_r4,hasFlight,WN_1050
dep_DL_ori_r1,hasFlight,DL_1419
dep_SAV_r5,hasFlight,EV_5878
dep_car_r1,hasFlight,DL_1419
dep_car_r4,hasFlight,DL_1932
dep_ATL_r1,hasFlight,EV_5323
dep_ATL_r13,hasFlight,EV_5461
dep_ATL_r2,hasDest,FAY
dep_ATL_r2,hasFlight,EV_5600
dep_ATL_r3,hasDest,CAK
dep_ATL_r3,hasFlight,DL_835
dep_ATL_r5,hasDest,JFK
dep_ATL_r5,hasFlight,DL_474
dep_ATL_r7,hasFlight,EV_5550
dep_BNA_r2,hasFlight,WN_1143
dep_DL_ori_r2,hasFlight,DL_474
dep_DL_ori_r4,hasFlight,DL_834
dep_SAV_r5,hasFlight,EV_3267
dep_car_r1,hasFlight,DL_1409
dep_car_r1,hasOrigin,DFW
dep_car_r1,hasOrigin,des
dep_car_r2,hasFlight,DL_1421
dep_car_r5,hasOrigin,SAN
dep_car_r8,hasFlight,DL_408
dep_car_r8,hasOrigin,MIA
dep_car_r9,hasDest,CAK
dep_car_r9,hasFlight,DL_835
dep,hasFlight,DL_1343
dep_ATL_r1,hasDest,CID
dep_ATL_r1,hasFlight,EV_5131
dep_ATL_r7,hasFlight,EV_4910
dep_ATL_r8,hasFlight,EV_4912
dep_ATL_r9,hasFlight,EV_5285
dep_BNA_r3,hasFlight,EV_4208
dep_CLT_r1,hasFlight,YV_2669
dep_CLT_r3,hasFlight,US_1164
dep_DL_ori_r4,hasFlight,DL_2245
dep_car_r6,hasFlight,DL_1166
dep_ATL_r1,hasDest,BOS
dep_ATL_r1,hasFlight,DL_980
dep_ATL_r10,hasFlight,DL_1615
dep_BNA_r2,hasFlight,WN_180
dep_BNA_r5,hasFlight,EV_4187
dep_SAV_r5,hasCarrier,OO
dep_SAV_r5,hasFlight,OO_5197
dep_car_r1,hasFlight,DL_980
dep_car_r2,hasDest,BDL
dep_car_r2,hasFlight,DL_1089
dep_car_r3,hasFlight,DL_1108
dep_car_r5,hasDest,MEM
dep_car_r5,hasFlight,DL_1281
dep_car_r7,hasDest,OAK
dep_car_r7,hasFlight,DL_1374
dep_car_r8,hasDest,JAX
dep_car_r8,hasFlight,DL_1416
dep_car_r9,hasFlight,DL_1468
dep_ATL_r10,hasFlight,DL_335
dep_ATL_r11,hasFlight,WN_160
dep_ATL_r2,hasFlight,DL_2447
dep_ATL_r3,hasFlight,DL_878
dep_ATL_r7,hasDest,ALB
dep_ATL_r7,hasFlight,DL_2033
dep_ATL_r8,hasDest,LAS
dep_ATL_r8,hasFlight,DL_2143
dep_ATL_r9,hasFlight,DL_1626
dep_DL_ori_r2,hasFlight,DL_2447
dep_DL_ori_r3,hasFlight,DL_878
dep_DL_ori_r5,hasDest,ALB
dep_DL_ori_r5,hasFlight,DL_2033
dep_SAV_r2,hasFlight,EV_5528
dep_car_r2,hasFlight,DL_540
dep_car_r4,hasFlight,DL_1763
dep_car_r5,hasFlight,DL_2417
dep_car_r7,hasFlight,DL_2447
dep_car_r8,hasFlight,DL_878
dep_car_r9,hasFlight,DL_1135
dep_ATL_r1,hasFlight,MQ_3670
dep_ATL_r10,hasFlight,FL_926
dep_ATL_r12,hasDest,CRW
dep_ATL_r12,hasFlight,EV_5482
dep_ATL_r13,hasFlight,DL_970
dep_ATL_r5,hasFlight,EV_4901
dep_ATL_r6,hasFlight,EV_5395
dep_ATL_r7,hasFlight,EV_5411
dep_ATL_r8,hasFlight,EV_5540
dep_ATL_r9,hasFlight,FL_226
dep_BNA_r1,hasFlight,WN_3611
dep_BNA_r2,hasFlight,WN_403
dep_BNA_r3,hasDest,GSP
dep_BNA_r3,hasFlight,WN_4415
dep_BNA_r5,hasFlight,WN_4185
dep_CLT_r1,hasDest,IAD
dep_CLT_r1,hasFlight,EV_6118
dep_CLT_r5,hasFlight,US_1810
dep_DL_ori_r5,hasFlight,DL_970
dep_SAV_r3,hasFlight,EV_4091
dep_SAV_r4,hasFlight,EV_4991
dep_car_r3,hasFlight,DL_801
dep_car_r3,hasOrigin,RSW
dep_car_r4,hasFlight,DL_1358
dep_car_r5,hasFlight,DL_1363
dep_car_r6,hasFlight,DL_1650
dep_car_r7,hasFlight,DL_1677
dep_car_r7,hasOrigin,ORD
dep_ATL_r2,hasDest,LAS
dep_ATL_r2,hasFlight,DL_2143
dep_ATL_r4,hasFlight,EV_5258
dep_ATL_r5,hasFlight,FL_249
dep_ATL_r6,hasFlight,OO_4766
dep_ATL_r8,hasDest,SFO
dep_ATL_r8,hasFlight,DL_2265
dep_BNA_r1,hasFlight,WN_1220
dep_BNA_r2,hasDest,ECP
dep_BNA_r2,hasFlight,WN_1204
dep_BNA_r3,hasFlight,WN_4428
dep_BNA_r4,hasFlight,WN_1950
dep_BNA_r5,hasFlight,WN_4433
dep_CLT_r2,hasFlight,US_1995
dep_CLT_r4,hasDest,IAD
dep_CLT_r4,hasFlight,F9_1305
dep_DL_ori_r2,hasDest,LAS
dep_DL_ori_r2,hasFlight,DL_2143
dep_DL_ori_r5,hasFlight,DL_2265
dep_SAV_r1,hasFlight,EV_4201
dep_SAV_r2,hasFlight,EV_4489
dep_car_r1,hasFlight,DL_221
dep_car_r2,hasFlight,DL_637
dep_car_r7,hasFlight,DL_1814
dep_car_r9,hasFlight,DL_1854
dep_car_r9,hasOrigin,VPS
dep,hasFlight,DL_1880
dep_ATL_r11,hasFlight,EV_4957
dep_ATL_r12,hasFlight,DL_501
dep_ATL_r13,hasFlight,DL_694
dep_ATL_r5,hasFlight,DL_478
dep_ATL_r6,hasFlight,DL_671
dep_ATL_r7,hasFlight,DL_800
dep_ATL_r8,hasFlight,DL_885
dep_ATL_r9,hasDest,DSM
dep_ATL_r9,hasFlight,DL_1532
dep_CLT_r3,hasFlight,EV_4579
dep_DL_ori_r1,hasFlight,DL_478
dep_DL_ori_r2,hasFlight,DL_671
dep_DL_ori_r3,hasFlight,DL_800
dep_DL_ori_r4,hasDest,GRR
dep_DL_ori_r4,hasFlight,DL_885
dep_DL_ori_r5,hasFlight,DL_1532
dep_SAV_r2,hasFlight,EV_4622
dep_SAV_r3,hasFlight,EV_4368
dep_car_r1,hasFlight,DL_1377
dep_car_r10,hasDest,ANC
dep_car_r10,hasFlight,DL_2596
dep_car_r2,hasFlight,DL_1428
dep_car_r2,hasOrigin,LAS
dep_car_r5,hasFlight,DL_1959
dep_car_r9,hasFlight,DL_2322
dep,hasFlight,DL_1103
dep_ATL_r10,hasFlight,DL_1230
dep_ATL_r12,hasDest,CID
dep_ATL_r12,hasFlight,EV_5068
dep_ATL_r13,hasDest,MGM
dep_ATL_r13,hasFlight,EV_5183
dep_ATL_r4,hasDest,PHF
dep_ATL_r4,hasFlight,EV_5608
dep_ATL_r5,hasDest,SYR
dep_ATL_r5,hasFlight,DL_2006
dep_ATL_r6,hasDest,LEX
dep_ATL_r6,hasFlight,DL_1135
dep_ATL_r7,hasDest,BMI
dep_ATL_r7,hasFlight,EV_5460
dep_car_r10,hasFlight,DL_1153
dep_car_r4,hasDest,IAH
dep_car_r4,hasFlight,DL_2208
dep_car_r5,hasDest,MCI
dep_car_r5,hasFlight,DL_2256
dep_car_r8,hasFlight,DL_4
dep_car_r9,hasFlight,DL_1109
dep_ATL_r12,hasFlight,DL_1116
dep_ATL_r13,hasFlight,DL_1461
dep_ATL_r5,hasFlight,DL_1370
dep_ATL_r6,hasDest,DAY
dep_ATL_r6,hasFlight,DL_2337
dep_ATL_r7,hasFlight,DL_2603
dep_BNA_r4,hasFlight,EV_6017
dep_DL_ori_r4,hasFlight,DL_1370
dep_DL_ori_r5,hasDest,DAY
dep_DL_ori_r5,hasFlight,DL_2337
dep_car_r1,hasDest,BUF
dep_car_r1,hasFlight,DL_1176
dep_car_r10,hasFlight,DL_2430
dep_car_r10,hasOrigin,PDX
dep_car_r8,hasFlight,DL_2292
dep_car_r8,hasOrigin,TPA
dep_car_r9,hasFlight,DL_2325
dep_ATL_r5,hasFlight,DL_2256
dep_ATL_r6,hasFlight,DL_2361
dep_ATL_r8,hasFlight,DL_1412
dep_car_r3,hasFlight,DL_1615
dep_car_r5,hasFlight,DL_1779
dep_car_r6,hasFlight,DL_1819
dep_car_r7,hasDest,MIA
dep_car_r7,hasFlight,DL_1860
dep_car_r9,hasFlight,DL_2040
dep_ATL_r3,hasFlight,DL_2142
dep_ATL_r4,hasDest,RIC
dep_ATL_r4,hasFlight,DL_1307
dep_ATL_r5,hasFlight,EV_4873
dep_CLT_r4,hasFlight,US_707
dep_DL_ori_r3,hasFlight,DL_2142
dep_DL_ori_r4,hasFlight,DL_1307
dep_DL_ori_r5,hasDest,EYW
dep_DL_ori_r5,hasFlight,DL_2036
dep_car_r10,hasFlight,DL_2202
dep_car_r8,hasFlight,DL_2081
dep_car_r9,hasDest,JAX
dep_car_r9,hasFlight,DL_2142
dep_ATL_r11,hasDest,FAY
dep_ATL_r11,hasFlight,EV_5056
dep_ATL_r12,hasDest,GSP
dep_ATL_r12,hasFlight,DL_1341
dep_ATL_r13,hasFlight,DL_1466
dep_ATL_r7,hasFlight,DL_2015
dep_BNA_r1,hasFlight,EV_4090
dep_BNA_r5,hasFlight,MQ_3178
dep_DL_ori_r4,hasDest,IAD
dep_DL_ori_r4,hasFlight,DL_2015
dep_SAV_r1,hasFlight,EV_3935
dep_car_r2,hasFlight,DL_1377
dep_car_r5,hasFlight,DL_637
dep_car_r6,hasFlight,DL_762
dep_car_r7,hasFlight,DL_996
dep_car_r8,hasDest,HOU
dep_car_r8,hasFlight,DL_2260
dep_car_r9,hasFlight,DL_2464
dep_CLT_r1,hasCarrier,CO
dep_CLT_r1,hasFlight,CO_337
dep_ATL_r10,hasCarrier,OH
dep_ATL_r10,hasFlight,OH_6530
dep_ATL_r8,hasFlight,EV_5059
dep_ATL_r9,hasDest,XNA
dep_ATL_r9,hasFlight,EV_5125
dep_BNA_r1,hasFlight,WN_362
dep_SAV_r2,hasFlight,US_1109
dep_SAV_r3,hasFlight,EV_5317
dep_SAV_r4,hasFlight,XE_5703
dep_ATL_r10,hasFlight,DL_2153
dep_ATL_r6,hasFlight,DL_2439
dep_ATL_r8,hasDest,PVD
dep_ATL_r8,hasFlight,DL_1112
dep_CLT_r2,hasFlight,US_863
dep_DL_ori_r2,hasDest,DSM
dep_DL_ori_r2,hasFlight,DL_1532
dep_car_r1,hasFlight,DL_392
dep_car_r10,hasFlight,DL_1930
dep_car_r2,hasFlight,DL_630
dep_car_r3,hasDest,DSM
dep_car_r3,hasFlight,DL_1532
dep_car_r7,hasFlight,DL_1779
dep_ATL_r2,hasCarrier,XE
dep_ATL_r2,hasFlight,XE_2432
dep_ATL_r3,hasFlight,DL_1787
dep_ATL_r4,hasFlight,DL_1886
dep_SAV_r2,hasFlight,EV_4982
dep_SAV_r4,hasFlight,DL_2016
dep_SAV_r5,hasCarrier,OH
dep_SAV_r5,hasFlight,OH_6594
dep,hasFlight,DL_1965
dep_ATL_r13,hasFlight,DL_967
dep_CLT_r1,hasFlight,EV_4154
dep_car_r3,hasFlight,DL_1650
dep_car_r6,hasFlight,DL_1358
dep_car_r7,hasFlight,DL_1366
dep_ATL_r13,hasFlight,EV_5058
dep_ATL_r10,hasFlight,EV_5038
dep_ATL_r11,hasDest,EYW
dep_ATL_r11,hasFlight,DL_1597
dep_ATL_r3,hasDest,CLT
dep_ATL_r3,hasFlight,DL_2642
dep_ATL_r7,hasFlight,DL_1195
dep_ATL_r8,hasDest,MEM
dep_ATL_r8,hasFlight,DL_1281
dep_DL_ori_r3,hasFlight,DL_2642
dep_car_r1,hasFlight,DL_1544
dep_car_r3,hasFlight,DL_513
dep_car_r5,hasFlight,DL_959
dep_car_r8,hasFlight,DL_1488
dep_ATL_r11,hasFlight,DL_2153
dep_ATL_r12,hasFlight,DL_758
dep_ATL_r6,hasFlight,DL_1532
dep_ATL_r7,hasDest,HSV
dep_ATL_r7,hasFlight,DL_1689
dep_ATL_r9,hasFlight,DL_1112
dep_BNA_r2,hasFlight,WN_699
dep_BNA_r4,hasFlight,WN_940
dep_DL_ori_r4,hasFlight,DL_2439
dep_car_r2,hasFlight,DL_1626
dep_car_r8,hasFlight,DL_1930
dep_ATL_r2,hasFlight,DL_2208
dep_DL_ori_r2,hasFlight,DL_2208
dep_car_r3,hasFlight,DL_650
dep_car_r8,hasFlight,DL_2564
dep_car_r8,hasOrigin,PBI
dep_car_r9,hasFlight,DL_2667
dep_ATL_r1,hasDest,BNA
dep_ATL_r1,hasFlight,DL_866
dep_ATL_r10,hasDest,GTR
dep_ATL_r10,hasFlight,EV_4973
dep_ATL_r12,hasFlight,EV_4477
dep_ATL_r4,hasDest,DSM
dep_ATL_r4,hasFlight,DL_1532
dep_ATL_r5,hasFlight,DL_1774
dep_ATL_r6,hasFlight,DL_1832
dep_ATL_r7,hasDest,SYR
dep_ATL_r7,hasFlight,DL_1841
dep_ATL_r9,hasFlight,DL_2448
dep_BNA_r1,hasFlight,MQ_3669
dep_BNA_r2,hasFlight,WN_739
dep_BNA_r4,hasDest,EWR
dep_BNA_r4,hasFlight,WN_1561
dep_BNA_r5,hasDest,MSY
dep_BNA_r5,hasFlight,WN_3146
dep_DL_ori_r1,hasDest,BNA
dep_DL_ori_r1,hasFlight,DL_866
dep_DL_ori_r5,hasFlight,DL_1774
dep_SAV_r2,hasFlight,EV_4767
dep_SAV_r4,hasFlight,MQ_2967
dep_car_r10,hasFlight,DL_1758
dep_car_r3,hasFlight,DL_959
dep_car_r4,hasFlight,DL_1102
dep_car_r5,hasFlight,DL_1143
dep_car_r8,hasDest,DSM
dep_car_r8,hasFlight,DL_1532
dep_car_r9,hasFlight,DL_1727
dep_car_r9,hasOrigin,PDX
dep_ATL_r11,hasFlight,DL_967
dep_ATL_r12,hasDest,DEN
dep_ATL_r13,hasDest,HSV
dep_ATL_r13,hasFlight,DL_1541
dep_car_r10,hasFlight,DL_1770
dep_car_r5,hasFlight,DL_1358
dep_car_r8,hasFlight,DL_1457
dep_car_r9,hasFlight,DL_1650
dep_ATL_r11,hasFlight,EV_5076
dep_ATL_r12,hasFlight,DL_1470
dep_ATL_r13,hasFlight,EV_5549
dep_ATL_r2,hasDest,TLH
dep_ATL_r2,hasFlight,EV_5140
dep_ATL_r3,hasDest,TRI
dep_ATL_r3,hasFlight,EV_5380
dep_ATL_r4,hasFlight,DL_469
dep_ATL_r5,hasFlight,DL_754
dep_ATL_r7,hasFlight,DL_1317
dep_ATL_r8,hasFlight,DL_1389
dep_ATL_r9,hasCarrier,E
dep_ATL_r9,hasFlight,E_3621
dep_BNA_r2,hasFlight,WN_822
dep_CLT_r3,hasDest,CLE
dep_CLT_r3,hasFlight,US_944
dep_DL_ori_r2,hasFlight,DL_469
dep_DL_ori_r3,hasDest,PIT
dep_DL_ori_r3,hasFlight,DL_754
dep_car_r1,hasFlight,DL_1787
dep_car_r10,hasFlight,DL_2347
dep_car_r3,hasFlight,DL_1945
dep_car_r5,hasFlight,DL_2013
dep_CLT_r1,hasFlight,US_1766
dep_CLT_r3,hasFlight,US_1973
dep_car_r2,hasFlight,DL_1763
dep_car_r3,hasFlight,DL_1824
dep_ATL_r12,hasFlight,EV_5549
dep_DL_ori_r2,hasDest,PIT
dep_DL_ori_r2,hasFlight,DL_754
dep_car_r10,hasFlight,DL_963
dep_car_r3,hasDest,PIT
dep_car_r3,hasFlight,DL_754
dep_car_r5,hasFlight,DL_2347
dep_car_r6,hasFlight,DL_907
dep_car_r7,hasDest,SNA
dep_car_r7,hasFlight,DL_922
dep_car_r8,hasFlight,DL_931
dep_car_r8,hasOrigin,MKE
dep_ATL_r10,hasDest,BUF
dep_ATL_r10,hasFlight,DL_1176
dep_ATL_r12,hasFlight,FL_457
dep_ATL_r2,hasDest,RIC
dep_ATL_r2,hasFlight,DL_1307
dep_ATL_r3,hasFlight,DL_1515
dep_ATL_r5,hasFlight,FL_998
dep_ATL_r6,hasFlight,DL_517
dep_ATL_r7,hasFlight,DL_1466
dep_ATL_r8,hasFlight,DL_1652
dep_BNA_r1,hasFlight,WN_33
dep_CLT_r1,hasFlight,US_677
dep_DL_ori_r2,hasDest,RIC
dep_DL_ori_r2,hasFlight,DL_1307
dep_DL_ori_r3,hasDest,ALB
dep_DL_ori_r3,hasFlight,DL_1515
dep_SAV_r4,hasFlight,MQ_3117
dep_car_r10,hasDest,RIC
dep_car_r10,hasFlight,DL_1307
dep_car_r3,hasFlight,DL_672
dep_car_r3,hasOrigin,PHX
dep_ATL_r1,hasDest,HOU
dep_ATL_r1,hasFlight,DL_2260
dep_ATL_r12,hasFlight,DL_800
dep_ATL_r2,hasFlight,DL_2015
dep_ATL_r4,hasDest,BQK
dep_ATL_r4,hasFlight,EV_5527
dep_ATL_r5,hasFlight,EV_5482
dep_ATL_r6,hasFlight,FL_249
dep_ATL_r8,hasFlight,EV_5304
dep_BNA_r1,hasFlight,WN_2585
dep_BNA_r3,hasFlight,WN_1312
dep_DL_ori_r1,hasDest,HOU
dep_DL_ori_r1,hasFlight,DL_2260
dep_DL_ori_r5,hasFlight,DL_758
dep_SAV_r1,hasFlight,EV_4443
dep_car_r1,hasFlight,DL_537
dep_car_r3,hasFlight,DL_652
dep_car_r3,hasOrigin,RDU
dep_car_r4,hasFlight,DL_755
dep_car_r4,hasOrigin,CMH
dep_car_r5,hasDest,HOU
dep_car_r5,hasFlight,DL_2260
dep_car_r7,hasFlight,DL_2464
dep_ATL_r10,hasFlight,EV_5610
dep_ATL_r12,hasDest,EYW
dep_ATL_r12,hasFlight,DL_2036
dep_ATL_r13,hasFlight,EV_5540
dep_ATL_r2,hasFlight,DL_2593
dep_ATL_r4,hasFlight,DL_1659
dep_ATL_r8,hasFlight,DL_2213
dep_BNA_r1,hasFlight,EV_4565
dep_BNA_r2,hasFlight,MQ_3461
dep_BNA_r3,hasFlight,F9_233
dep_BNA_r4,hasFlight,EV_5496
dep_BNA_r5,hasFlight,EV_6017
dep_CLT_r2,hasFlight,EV_6105
dep_CLT_r3,hasFlight,US_891
dep_CLT_r4,hasFlight,US_449
dep_DL_ori_r2,hasFlight,DL_2593
dep_DL_ori_r4,hasFlight,DL_1659
dep_SAV_r1,hasFlight,EV_5439
dep_SAV_r2,hasFlight,EV_5770
dep_SAV_r3,hasDest,IAD
dep_SAV_r3,hasFlight,EV_5749
dep_car_r10,hasFlight,DL_1729
dep_car_r2,hasFlight,DL_2498
dep_car_r3,hasFlight,DL_2593
dep_car_r4,hasFlight,DL_1377
dep_car_r5,hasFlight,DL_1400
dep_car_r6,hasFlight,DL_1468
dep_car_r7,hasFlight,DL_1659
dep_car_r9,hasFlight,DL_1668
RST,serveCity,Rochester
Rochester,locatedIn,S_MN
dep_ATL_r1,hasDest,AVL
dep_ATL_r1,hasFlight,EV_5252
dep_ATL_r10,hasFlight,EV_5107
dep_ATL_r11,hasDest,RST
dep_ATL_r11,hasFlight,EV_5216
dep_ATL_r12,hasFlight,DL_1840
dep_ATL_r2,hasFlight,DL_830
dep_ATL_r3,hasFlight,DL_2247
dep_ATL_r4,hasFlight,WN_5622
dep_ATL_r5,hasDest,OAK
dep_ATL_r5,hasFlight,WN_5012
dep_ATL_r6,hasDest,ILM
dep_ATL_r6,hasFlight,DL_1485
dep_ATL_r7,hasFlight,EV_5559
dep_ATL_r8,hasFlight,DL_902
dep_ATL_r9,hasFlight,EV_5139
dep_BNA_r1,hasFlight,WN_5616
dep_BNA_r3,hasFlight,WN_5160
dep_BNA_r4,hasFlight,WN_2430
dep_BNA_r5,hasDest,OAK
dep_BNA_r5,hasFlight,WN_4972
dep_CLT_r1,hasFlight,AA_1855
dep_CLT_r2,hasFlight,AA_572
dep_CLT_r4,hasFlight,AA_2021
dep_CLT_r5,hasFlight,AA_581
dep_DL_ori_r2,hasDest,ECP
dep_DL_ori_r2,hasFlight,DL_2247
dep_DL_ori_r3,hasDest,ILM
dep_DL_ori_r3,hasFlight,DL_1485
dep_DL_ori_r5,hasFlight,DL_1840
dep_car_r1,hasFlight,DL_407
dep_car_r10,hasFlight,DL_2559
dep_car_r10,hasOrigin,TRI
dep_car_r4,hasFlight,DL_783
dep_car_r5,hasFlight,DL_830
dep_car_r6,hasFlight,DL_1379
dep_car_r6,hasOrigin,JAN
dep_car_r7,hasFlight,DL_1462
dep_car_r9,hasDest,ECP
dep_car_r9,hasFlight,DL_2247
dep_ATL_r10,hasFlight,EV_5307
dep_ATL_r11,hasDest,SHV
dep_ATL_r11,hasFlight,EV_5309
dep_ATL_r13,hasFlight,EV_5444
dep_ATL_r3,hasDest,EYW
dep_ATL_r3,hasFlight,DL_2036
dep_ATL_r6,hasFlight,FL_161
dep_ATL_r8,hasFlight,EV_4988
dep_ATL_r9,hasFlight,EV_5048
dep_BNA_r1,hasFlight,EV_3844
dep_BNA_r2,hasFlight,WN_3861
dep_BNA_r3,hasFlight,EV_5238
dep_BNA_r4,hasFlight,WN_727
dep_BNA_r5,hasFlight,WN_2002
dep_CLT_r3,hasDest,ROC
dep_CLT_r3,hasFlight,YV_2640
dep_DL_ori_r3,hasDest,EYW
dep_DL_ori_r3,hasFlight,DL_2036
dep_DL_ori_r5,hasFlight,DL_926
dep_SAV_r3,hasFlight,EV_5078
dep_car_r1,hasDest,RIC
dep_car_r1,hasFlight,DL_1307
dep_car_r2,hasFlight,DL_1552
dep_ATL_r11,hasDest,BUF
dep_ATL_r11,hasFlight,DL_1176
dep_ATL_r13,hasFlight,FL_457
dep_car_r1,hasFlight,DL_581
dep_car_r8,hasFlight,DL_1832
dep_ATL_r11,hasFlight,EV_5306
dep_ATL_r12,hasFlight,EV_5460
dep_ATL_r10,hasDest,AVL
dep_ATL_r10,hasFlight,EV_5602
dep_ATL_r11,hasDest,HOU
dep_ATL_r11,hasFlight,FL_289
dep_ATL_r12,hasDest,SBN
dep_ATL_r12,hasFlight,E_3905
dep_ATL_r13,hasFlight,DL_2542
dep_ATL_r2,hasDest,SEA
dep_ATL_r2,hasFlight,DL_129
dep_ATL_r3,hasFlight,DL_1127
dep_ATL_r4,hasFlight,DL_1578
dep_ATL_r5,hasFlight,DL_1955
dep_ATL_r6,hasFlight,EV_4940
dep_ATL_r7,hasFlight,EV_5116
dep_ATL_r8,hasFlight,EV_5238
dep_ATL_r9,hasFlight,EV_5301
dep_DL_ori_r2,hasDest,SEA
dep_DL_ori_r2,hasFlight,DL_129
dep_DL_ori_r3,hasFlight,DL_1127
dep_DL_ori_r4,hasFlight,DL_1578
dep_DL_ori_r5,hasFlight,DL_1955
dep_car_r2,hasFlight,DL_129
dep_car_r4,hasFlight,DL_1015
dep_car_r4,hasOrigin,BHM
dep_car_r5,hasFlight,DL_1127
dep_car_r6,hasFlight,DL_1250
dep_car_r6,hasOrigin,MCI
dep_car_r7,hasDest,HNL
dep_car_r7,hasFlight,DL_1559
dep_car_r8,hasDest,IAD
dep_car_r8,hasFlight,DL_1578
dep_ATL_r7,hasFlight,DL_1813
dep_ATL_r8,hasFlight,DL_1960
dep_CLT_r1,hasDest,AUS
dep_CLT_r1,hasFlight,AA_1739
dep_CLT_r2,hasFlight,AA_2055
dep_CLT_r4,hasFlight,AA_2108
dep_CLT_r5,hasFlight,AA_2021
dep_SAV_r2,hasCarrier,AA
dep_SAV_r2,hasFlight,AA_1843
dep_SAV_r3,hasFlight,UA_364
dep_SAV_r5,hasCarrier,AA
dep_SAV_r5,hasFlight,AA_2108
dep_car_r5,hasFlight,DL_980
dep_car_r8,hasFlight,DL_1425
dep_ATL_r12,hasFlight,DL_1310
dep_ATL_r8,hasFlight,E_3582
dep_BNA_r3,hasFlight,WN_664
dep_BNA_r5,hasFlight,WN_219
dep_DL_ori_r4,hasDest,MDW
dep_SAV_r4,hasFlight,EV_4701
dep_car_r1,hasFlight,DL_1876
dep_car_r3,hasFlight,DL_1958
dep_ATL_r1,hasDest,ALB
dep_ATL_r1,hasFlight,E_3650
dep_ATL_r10,hasFlight,FL_415
dep_ATL_r11,hasDest,MDT
dep_ATL_r11,hasFlight,EV_5254
dep_ATL_r12,hasFlight,OH_6410
dep_ATL_r2,hasCarrier,E
dep_ATL_r2,hasDest,SBN
dep_ATL_r2,hasFlight,E_3905
dep_ATL_r5,hasFlight,DL_2542
dep_ATL_r6,hasDest,TRI
dep_ATL_r6,hasFlight,EV_5154
dep_ATL_r7,hasDest,GSP
dep_ATL_r7,hasFlight,EV_5238
dep_ATL_r8,hasFlight,EV_5451
dep_ATL_r9,hasFlight,EV_5510
dep_BNA_r1,hasFlight,WN_2540
dep_BNA_r2,hasFlight,WN_1593
dep_BNA_r3,hasFlight,WN_516
dep_BNA_r5,hasFlight,WN_104
dep_DL_ori_r2,hasFlight,DL_1578
dep_DL_ori_r3,hasFlight,DL_2542
dep_DL_ori_r4,hasFlight,DL_11
