2010-04-06_DL_1923,981
2014-01-17_DL_1810,1015
2014-05-06_DL_2210,971
2013-10-07_DL_1810,1021
2014-09-22_DL_1445,1042
2016-02-16_DL_177,1005
2013-07-23_DL_707,992
2012-03-05_DL_910,1027
2014-09-15_DL_2210,985
2014-08-24_DL_2210,971
2014-05-07_DL_177,964
2010-04-28_DL_67,978
2015-03-23_DL_1445,997
2016-07-26_DL_1445,995
2016-09-16_DL_1103,1004
2012-08-06_DL_910,1017
2014-02-09_DL_1810,1001
2010-05-23_DL_2111,983
2016-11-02_DL_1810,1001
2014-05-13_DL_2210,973
2013-07-13_DL_2210,1008
2010-06-14_DL_2011,995
2015-10-27_DL_1553,938
2016-12-03_DL_177,969
2013-11-03_DL_1810,952
2011-10-24_DL_1810,938
2014-06-10_DL_2210,1000
2016-01-26_DL_2361,967
2014-01-23_DL_1810,1012
2010-03-22_DL_1923,999
2016-04-27_DL_1553,1011
2013-08-02_DL_2210,975
2014-12-11_DL_1880,980
2014-05-30_DL_177,995
2014-05-03_DL_2210,973
2015-05-27_DL_1553,1001
2014-05-13_DL_177,976
2012-07-28_DL_910,986
2014-08-03_DL_2210,970
2013-01-24_DL_1810,1031
2014-02-05_DL_2210,1026
2013-01-12_DL_2210,997
2012-07-02_DL_910,1015
2014-08-12_DL_2210,990
2012-11-26_DL_910,972
2012-04-10_DL_75,984
2015-09-12_DL_177,994
2013-09-02_DL_2210,1011
2012-08-30_DL_2210,992
2014-02-25_DL_2210,1001
2014-05-14_DL_177,979
2015-06-02_DL_177,991
2012-11-24_DL_1810,980
2012-12-29_DL_1343,993
2011-06-10_DL_910,1003
2017-07-19_DL_1810,978
2014-03-15_DL_2210,1011
2016-10-18_DL_1172,995
2015-03-11_DL_870,1001
2016-07-12_DL_1445,974
2016-06-19_DL_1810,944
2015-03-05_DL_875,1011
2012-09-21_DL_910,1030
2013-06-09_DL_1810,1018
2014-02-20_DL_2210,996
2013-12-16_DL_1810,985
2013-10-16_DL_1810,975
2014-11-16_DL_1810,975
2013-08-24_DL_1810,983
2015-06-12_DL_177,1005
2012-06-19_DL_75,1006
2013-07-27_DL_2210,1047
2010-04-01_DL_67,980
2017-07-20_DL_2501,960
2016-10-25_DL_1172,998
2017-07-20_DL_1445,960
2013-09-16_DL_508,980
2012-05-31_DL_2210,1025
2017-02-14_DL_177,938
2012-10-22_DL_75,996
2014-02-28_DL_2210,1003
2011-04-29_DL_1911,964
2010-11-19_DL_1911,1020
2014-07-30_DL_177,942
2016-06-05_DL_1445,957
2012-11-12_DL_2210,1005
2011-11-25_DL_910,965
2015-10-16_DL_177,937
2010-03-01_DL_1923,983
2015-08-01_DL_1553,931
2016-07-16_DL_1810,971
2015-04-29_DL_1553,953
2012-08-29_DL_910,989
2010-02-19_DL_1927,979
2017-01-18_DL_861,936
2016-05-23_DL_1445,918
2014-11-25_DL_1445,977
2013-05-20_DL_2403,1000
2013-12-19_DL_2210,1013
2010-08-07_DL_2011,977
2010-03-25_DL_67,987
2010-12-31_DL_2011,992
2014-10-13_DL_177,1025
2016-02-11_DL_2361,1006
2013-04-29_DL_910,990
2015-03-31_DL_177,989
2014-05-11_DL_177,1005
2016-10-29_DL_1810,988
2017-06-29_DL_1445,981
2016-07-14_DL_1445,999
2014-01-21_DL_1390,999
2010-09-12_DL_1911,1006
2014-06-25_DL_177,982
2012-09-30_DL_2210,993
2010-01-15_DL_1927,1010
2011-10-20_DL_910,955
2017-01-09_DL_2347,982
2016-12-30_DL_1445,1003
2015-10-18_DL_177,966
2011-11-17_DL_1026,958
2014-07-15_DL_177,955
2013-02-15_DL_2210,972
2012-05-23_DL_75,1014
2014-05-22_DL_1390,995
2013-02-08_DL_910,1007
2010-12-09_DL_2011,970
