dep_car_r10,hasFlight,DL_1142:0.000419
dep_car_r10,hasFlight,DL_1143:0.000140
dep_BNA_r4,hasFlight,WN_100:0.000419
dep_BNA_r3,hasFlight,WN_943:0.000419
dep_BNA_r4,hasFlight,WN_101:0.010885
dep_car_r10,hasFlight,DL_1140:0.000837
dep_ATL_r9,hasFlight,OO_5527:0.002093
dep_ATL_r5,hasFlight,DL_800:0.001675
dep_ATL_r6,hasFlight,EV_4997:0.002093
dep_BNA_r4,hasDest,MCO:0.028468
dep_ATL_r4,hasDest,JFK:0.014792
Carrier,AA:1.000000
dep_car_r4,hasOrigin,ROC:0.000698
dep_BNA_r5,hasFlight,F9_663:0.008233
dep_car_r10,hasFlight,DL_2469:0.003210
dep_BNA_r4,hasDest,MCI:0.024002
dep_car_r10,hasFlight,DL_1135:0.001535
dep_car_r9,hasDest,HNL:0.003489
dep_car_r10,hasFlight,DL_2467:0.006140
dep_car_r10,hasFlight,DL_2462:0.000977
dep_BNA_r3,hasFlight,WN_935:0.000419
dep_car_r10,hasFlight,DL_2464:0.000837
dep_car_r10,hasFlight,DL_1133:0.000279
ABQ,serveCity,Albuquerque:0.062378
dep_car_r3,hasDest,MIA:0.009629
dep_car_r9,hasDest,HOU:0.001535
Flight,FL_659:0.037120
dep_ATL_r9,hasDest,LAX:0.021351
dep_car_r3,hasFlight,DL_897:0.007536
dep_car_r3,hasFlight,DL_899:0.003210
dep_ATL_r6,hasFlight,EV_4979:0.000419
City,Los_Angeles:0.814401
dep_ATL_r4,hasFlight,DL_2818:0.002093
dep_BNA_r5,hasDest,FLL:0.002651
dep_car_r10,hasFlight,DL_1127:0.001395
dep_car_r10,hasFlight,DL_1128:0.001256
dep_car_r2,hasDest,SAV:0.003349
dep_DL_ori_r1,hasDest,GRR:0.004186
dep_BNA_r5,hasFlight,WN_4039:0.000419
dep_BNA_r3,hasFlight,WN_1194:0.005582
dep_car_r10,hasFlight,DL_1125:0.000558
dep_car_r2,hasDest,SAN:0.007117
dep_car_r10,hasFlight,DL_1164:0.001675
dep_BNA_r4,hasFlight,WN_122:0.000279
dep_car_r10,hasFlight,DL_1166:0.000558
dep_car_r10,hasFlight,DL_2496:0.000279
dep_CLT_r3,hasDest,des:0.053865
dep_car_r10,hasFlight,DL_1160:0.000279
dep_BNA_r3,hasFlight,WN_963:0.000140
GeoLocation,Newburgh:0.035445
dep_car_r10,hasFlight,DL_2492:0.000837
dep_ATL_r4,hasFlight,DL_2805:0.002651
dep_BNA_r4,hasDest,MDW:0.043539
ABE,serveCity,Easton:0.043399
dep_ATL_r4,hasFlight,FL_354:0.000279
dep_ATL_r9,hasDest,LAS:0.007954
dep_ATL_r12,hasDest,DSM:0.004745
dep_DL_ori_r1,hasDest,GSP:0.003349
dep_DL_ori_r1,hasDest,GSO:0.002372
dep_BNA_r3,hasFlight,WN_2498:0.000837
dep_BNA_r3,hasFlight,WN_2497:0.000558
dep_BNA_r4,hasDest,MEM:0.000419
dep_car_r10,hasFlight,DL_2488:0.003907
dep_ATL_r2,hasDest,VLD:0.003349
dep_car_r10,hasFlight,DL_1152:0.001256
dep_car_r10,hasFlight,DL_1153:0.006977
dep_BNA_r3,hasFlight,WN_1171:0.000140
dep_car_r10,hasFlight,DL_1154:0.000419
dep_CLT_r5,hasFlight,F9_1689:0.000558
dep_BNA_r3,hasFlight,WN_953:0.000698
dep_car_r3,hasDest,MKE:0.002512
dep_car_r10,hasFlight,DL_1151:0.004466
dep_ATL_r12,hasFlight,FL_263:0.004605
dep_CLT_r2,hasFlight,US_1883:0.000140
dep_ATL_r1,hasFlight,EV_5460:0.000837
dep_ATL_r8,hasFlight,EV_5102:0.000279
City,Bradenton:0.022886
dep_BNA_r4,hasFlight,WN_108:0.000140
dep_ATL_r8,hasFlight,EV_5106:0.012978
dep_ATL_r8,hasFlight,EV_5104:0.000419
dep_ATL_r13,hasFlight,DL_707:0.004466
dep_CLT_r2,hasFlight,YV_3733:0.000140
dep_car_r10,hasFlight,DL_2478:0.000140
dep_DL_ori_r1,hasFlight,DL_1034:0.009350
dep_ATL_r1,hasFlight,EV_5437:0.000558
dep_car_r3,hasFlight,DL_907:0.001256
dep_CLT_r1,hasDest,PHL:0.002093
dep_ATL_r5,hasFlight,DL_2339:0.001395
dep_DL_ori_r1,hasFlight,DL_2369:0.004186
dep_BNA_r2,hasFlight,WN_2917:0.000140
dep_car_r4,hasFlight,DL_147:0.000140
dep_SAV_r2,hasFlight,EV_5078:0.006280
dep_ATL_r5,hasFlight,DL_2337:0.006001
dep_DL_ori_r1,hasFlight,DL_2361:0.001395
LightSnow,wea_des:0.001116
dep_car_r3,hasFlight,DL_902:0.007675
dep_car_r4,hasFlight,DL_140:0.001116
dep_DL_ori_r1,hasFlight,DL_2363:0.001256
dep_DL_ori_r5,hasDest,PWM:0.000279
CLT,serveCity,Charlotte:1.000000
dep_car_r1,hasFlight,DL_2642:0.001116
dep_car_r1,hasFlight,DL_1311:0.000558
dep_BNA_r5,hasDest,EWR:0.016467
dep_car_r9,hasDest,ICT:0.000279
dep_ATL_r1,hasFlight,E_4375:0.009210
dep_car_r8,hasOrigin,ANC:0.001116
dep_car_r1,hasFlight,DL_1317:0.000419
dep_car_r7,hasFlight,DL_1626:0.017583
dep_ATL_r5,hasFlight,DL_2349:0.001675
dep_ATL_r4,hasFlight,DL_1488:0.001814
dep_car_r4,hasFlight,DL_157:0.000279
dep_ATL_r5,hasFlight,DL_2344:0.004745
dep_ATL_r1,hasFlight,EV_5440:0.000279
dep_SAV_r2,hasFlight,EV_5064:0.000279
dep,hasFlight,DL_2403:0.003628
dep_ATL_r1,hasFlight,EV_5444:0.005442
dep_ATL_r5,hasDest,des:0.027072
dep_car_r4,hasFlight,DL_151:0.005024
dep_ATL_r2,hasFlight,OH_6266:0.000419
dep_BNA_r5,hasFlight,WN_4076:0.000558
dep_ATL_r11,hasFlight,EV_5412:0.006698
dep_car_r1,hasFlight,DL_1307:0.000419
dep_BNA_r2,hasFlight,WN_2915:0.011722
dep_BNA_r3,hasFlight,WN_980:0.000140
dep_car_r1,hasFlight,DL_1305:0.000279
dep_ATL_r11,hasFlight,EV_5410:0.000140
dep_ATL_r11,hasFlight,EV_5411:0.000419
dep_car_r3,hasFlight,DL_926:0.022328
dep_car_r7,hasFlight,DL_1615:0.008931
dep_ATL_r11,hasFlight,EV_5419:0.000279
DepDelayed,dep_BNA_r4:0.449623
DepDelayed,dep_BNA_r3:0.506559
DepDelayed,dep_BNA_r5:0.490790
dep_car_r2,hasDest,RSW:0.004047
dep_DL_ori_r1,hasFlight,DL_2381:0.000419
dep_car_r3,hasFlight,DL_922:0.019816
DepDelayed,dep_BNA_r2:0.499860
