FlightNum,FlightDate,temperature,dewPoint,visibility,humidity,cloudCover,pressure,windSpeed,windBearing
2210,2012-04-19,66.2,55.48,9.93,0.68,0.84,1016.61,6.09,45.0
75,2012-04-19,66.2,55.48,9.93,0.68,0.84,1016.61,6.09,45.0
2341,2012-04-19,66.2,55.48,9.93,0.68,0.84,1016.61,6.09,45.0
2210,2012-04-20,65.48,59.42,7.46,0.81,1.0,1013.63,5.77,141.0
75,2012-04-20,65.48,59.42,7.46,0.81,1.0,1013.63,5.77,141.0
2341,2012-04-20,65.48,59.42,7.46,0.81,1.0,1013.63,5.77,141.0
2210,2012-04-21,76.29,57.37,10.0,0.52,0.79,1007.03,1.59,28.0
75,2012-04-21,76.29,57.37,10.0,0.52,0.79,1007.03,1.59,28.0
2210,2012-04-22,64.79,39.87,10.0,0.4,0.23,1004.25,20.94,316.0
75,2012-04-22,64.79,39.87,10.0,0.4,0.23,1004.25,20.94,316.0
2341,2012-04-22,64.79,39.87,10.0,0.4,0.23,1004.25,20.94,316.0
2210,2012-04-23,58.67,27.4,10.0,0.3,0.3,1009.56,18.97,318.0
75,2012-04-23,58.67,27.4,10.0,0.3,0.3,1009.56,18.97,318.0
2341,2012-04-23,58.67,27.4,10.0,0.3,0.3,1009.56,18.97,318.0
2210,2012-04-24,65.35,35.64,10.0,0.33,0.71,1013.12,17.43,306.0
75,2012-04-24,65.35,35.64,10.0,0.33,0.71,1013.12,17.43,306.0
2341,2012-04-24,65.35,35.64,10.0,0.33,0.71,1013.12,17.43,306.0
2210,2012-04-25,78.5,55.9,10.0,0.46,0.25,1012.53,11.55,241.0
75,2012-04-25,78.5,55.9,10.0,0.46,0.25,1012.53,11.55,241.0
2341,2012-04-25,78.5,55.9,10.0,0.46,0.25,1012.53,11.55,241.0
2210,2012-04-26,78.89,54.73,9.87,0.43,0.51,1013.43,11.04,251.0
75,2012-04-26,78.89,54.73,9.87,0.43,0.51,1013.43,11.04,251.0
2341,2012-04-26,78.89,54.73,9.87,0.43,0.51,1013.43,11.04,251.0
2210,2012-04-27,79.58,65.15,9.75,0.61,0.44,1016.37,7.0,233.0
75,2012-04-27,79.58,65.15,9.75,0.61,0.44,1016.37,7.0,233.0
2341,2012-04-27,79.58,65.15,9.75,0.61,0.44,1016.37,7.0,233.0
2210,2012-04-28,82.47,50.7,10.0,0.33,0.01,1017.33,8.06,204.0
75,2012-04-28,82.47,50.7,10.0,0.33,0.01,1017.33,8.06,204.0
2210,2012-04-29,84.23,56.04,10.0,0.38,0.21,1018.96,3.89,238.0
75,2012-04-29,84.23,56.04,10.0,0.38,0.21,1018.96,3.89,238.0
2341,2012-04-29,84.23,56.04,10.0,0.38,0.21,1018.96,3.89,238.0
2210,2012-04-30,85.78,58.78,10.0,0.4,0.28,1019.15,5.81,222.0
75,2012-04-30,85.78,58.78,10.0,0.4,0.28,1019.15,5.81,222.0
2341,2012-04-30,85.78,58.78,10.0,0.4,0.28,1019.15,5.81,222.0
2210,2012-05-01,85.81,62.52,10.0,0.46,0.39,1018.17,2.57,232.0
75,2012-05-01,85.81,62.52,10.0,0.46,0.39,1018.17,2.57,232.0
910,2012-05-01,85.81,62.52,10.0,0.46,0.39,1018.17,2.57,232.0
2210,2012-05-02,85.36,61.47,10.0,0.45,0.37,1018.55,4.32,154.0
75,2012-05-02,85.36,61.47,10.0,0.45,0.37,1018.55,4.32,154.0
910,2012-05-02,85.36,61.47,10.0,0.45,0.37,1018.55,4.32,154.0
2210,2012-05-03,81.84,63.13,10.0,0.53,0.78,1018.52,5.62,127.0
75,2012-05-03,81.84,63.13,10.0,0.53,0.78,1018.52,5.62,127.0
910,2012-05-03,81.84,63.13,10.0,0.53,0.78,1018.52,5.62,127.0
2210,2012-05-04,81.18,63.12,10.0,0.54,0.36,1017.87,3.68,262.0
75,2012-05-04,81.18,63.12,10.0,0.54,0.36,1017.87,3.68,262.0
910,2012-05-04,81.18,63.12,10.0,0.54,0.36,1017.87,3.68,262.0
2210,2012-05-05,85.98,64.82,10.0,0.49,0.23,1013.2,8.77,277.0
75,2012-05-05,85.98,64.82,10.0,0.49,0.23,1013.2,8.77,277.0
2210,2012-05-06,84.92,61.57,10.0,0.46,0.22,1012.65,3.07,12.0
75,2012-05-06,84.92,61.57,10.0,0.46,0.22,1012.65,3.07,12.0
910,2012-05-06,84.92,61.57,10.0,0.46,0.22,1012.65,3.07,12.0
2210,2012-05-07,73.79,65.73,9.68,0.76,0.65,1014.2,4.96,156.0
75,2012-05-07,73.79,65.73,9.68,0.76,0.65,1014.2,4.96,156.0
910,2012-05-07,73.79,65.73,9.68,0.76,0.65,1014.2,4.96,156.0
2210,2012-05-08,80.31,64.3,9.84,0.58,0.75,1011.77,8.48,18.0
75,2012-05-08,80.31,64.3,9.84,0.58,0.75,1011.77,8.48,18.0
910,2012-05-08,80.31,64.3,9.84,0.58,0.75,1011.77,8.48,18.0
2210,2012-05-09,63.89,59.51,9.19,0.86,0.98,1010.1,8.53,320.0
75,2012-05-09,63.89,59.51,9.19,0.86,0.98,1010.1,8.53,320.0
910,2012-05-09,63.89,59.51,9.19,0.86,0.98,1010.1,8.53,320.0
2210,2012-05-10,72.78,43.72,10.0,0.35,0.23,1012.61,11.99,328.0
75,2012-05-10,72.78,43.72,10.0,0.35,0.23,1012.61,11.99,328.0
910,2012-05-10,72.78,43.72,10.0,0.35,0.23,1012.61,11.99,328.0
2210,2012-05-11,76.7,49.23,10.0,0.38,0.34,1019.43,6.47,161.0
75,2012-05-11,76.7,49.23,10.0,0.38,0.34,1019.43,6.47,161.0
910,2012-05-11,76.7,49.23,10.0,0.38,0.34,1019.43,6.47,161.0
2210,2012-05-12,74.33,58.01,10.0,0.57,0.73,1023.1,14.9,167.0
75,2012-05-12,74.33,58.01,10.0,0.57,0.73,1023.1,14.9,167.0
2210,2012-05-13,64.28,63.19,5.4,0.96,0.99,1018.21,6.88,157.0
75,2012-05-13,64.28,63.19,5.4,0.96,0.99,1018.21,6.88,157.0
910,2012-05-13,64.28,63.19,5.4,0.96,0.99,1018.21,6.88,157.0
2210,2012-05-14,77.34,60.69,10.0,0.57,0.39,1013.32,8.17,226.0
75,2012-05-14,77.34,60.69,10.0,0.57,0.39,1013.32,8.17,226.0
910,2012-05-14,77.34,60.69,10.0,0.57,0.39,1013.32,8.17,226.0
2210,2012-05-15,76.46,59.82,9.96,0.56,0.62,1014.57,6.02,269.0
75,2012-05-15,76.46,59.82,9.96,0.56,0.62,1014.57,6.02,269.0
910,2012-05-15,76.46,59.82,9.96,0.56,0.62,1014.57,6.02,269.0
2210,2012-05-16,81.37,55.83,10.0,0.42,0.56,1013.63,7.01,317.0
75,2012-05-16,81.37,55.83,10.0,0.42,0.56,1013.63,7.01,317.0
910,2012-05-16,81.37,55.83,10.0,0.42,0.56,1013.63,7.01,317.0
2210,2012-05-17,81.01,57.95,10.0,0.45,0.58,1013.75,5.91,86.0
75,2012-05-17,81.01,57.95,10.0,0.45,0.58,1013.75,5.91,86.0
910,2012-05-17,81.01,57.95,10.0,0.45,0.58,1013.75,5.91,86.0
2210,2012-05-18,79.19,58.53,10.0,0.49,0.36,1016.98,7.05,73.0
75,2012-05-18,79.19,58.53,10.0,0.49,0.36,1016.98,7.05,73.0
910,2012-05-18,79.19,58.53,10.0,0.49,0.36,1016.98,7.05,73.0
2210,2012-05-19,80.31,56.55,10.0,0.44,0.28,1018.4,7.31,68.0
75,2012-05-19,80.31,56.55,10.0,0.44,0.28,1018.4,7.31,68.0
2210,2012-05-20,82.63,56.49,10.0,0.41,0.3,1018.11,9.99,359.0
75,2012-05-20,82.63,56.49,10.0,0.41,0.3,1018.11,9.99,359.0
910,2012-05-20,82.63,56.49,10.0,0.41,0.3,1018.11,9.99,359.0
2210,2012-05-21,82.03,57.46,10.0,0.43,0.32,1014.4,4.61,315.0
75,2012-05-21,82.03,57.46,10.0,0.43,0.32,1014.4,4.61,315.0
910,2012-05-21,82.03,57.46,10.0,0.43,0.32,1014.4,4.61,315.0
2210,2012-05-22,76.87,61.59,10.0,0.59,0.6,1011.85,7.83,296.0
75,2012-05-22,76.87,61.59,10.0,0.59,0.6,1011.85,7.83,296.0
910,2012-05-22,76.87,61.59,10.0,0.59,0.6,1011.85,7.83,296.0
2210,2012-05-23,80.23,54.82,10.0,0.42,0.31,1011.35,4.24,223.0
75,2012-05-23,80.23,54.82,10.0,0.42,0.31,1011.35,4.24,223.0
910,2012-05-23,80.23,54.82,10.0,0.42,0.31,1011.35,4.24,223.0
2210,2012-05-24,85.34,52.67,10.0,0.33,0.26,1013.98,4.88,179.0
75,2012-05-24,85.34,52.67,10.0,0.33,0.26,1013.98,4.88,179.0
910,2012-05-24,85.34,52.67,10.0,0.33,0.26,1013.98,4.88,179.0
2210,2012-05-25,88.46,60.4,10.0,0.39,0.3,1018.49,1.8,19.0
75,2012-05-25,88.46,60.4,10.0,0.39,0.3,1018.49,1.8,19.0
910,2012-05-25,88.46,60.4,10.0,0.39,0.3,1018.49,1.8,19.0
2210,2012-05-26,92.31,59.85,10.0,0.34,0.33,1018.8,9.01,323.0
75,2012-05-26,92.31,59.85,10.0,0.34,0.33,1018.8,9.01,323.0
2210,2012-05-27,88.71,60.78,10.0,0.39,0.3,1016.47,11.52,55.0
75,2012-05-27,88.71,60.78,10.0,0.39,0.3,1016.47,11.52,55.0
910,2012-05-27,88.71,60.78,10.0,0.39,0.3,1016.47,11.52,55.0
2210,2012-05-28,85.86,64.17,9.94,0.49,0.65,1013.3,13.74,42.0
75,2012-05-28,85.86,64.17,9.94,0.49,0.65,1013.3,13.74,42.0
910,2012-05-28,85.86,64.17,9.94,0.49,0.65,1013.3,13.74,42.0
2210,2012-05-29,79.56,67.34,9.86,0.66,0.75,1010.86,8.15,54.0
75,2012-05-29,79.56,67.34,9.86,0.66,0.75,1010.86,8.15,54.0
910,2012-05-29,79.56,67.34,9.86,0.66,0.75,1010.86,8.15,54.0
2210,2012-05-30,87.76,60.2,10.0,0.4,0.22,1009.57,7.93,341.0
75,2012-05-30,87.76,60.2,10.0,0.4,0.22,1009.57,7.93,341.0
910,2012-05-30,87.76,60.2,10.0,0.4,0.22,1009.57,7.93,341.0
2210,2012-05-31,86.87,57.17,10.0,0.37,0.59,1009.78,6.41,202.0
75,2012-05-31,86.87,57.17,10.0,0.37,0.59,1009.78,6.41,202.0
910,2012-05-31,86.87,57.17,10.0,0.37,0.59,1009.78,6.41,202.0
2210,2012-06-01,75.77,65.14,9.88,0.7,0.74,1009.11,9.56,289.0
75,2012-06-01,75.77,65.14,9.88,0.7,0.74,1009.11,9.56,289.0
910,2012-06-01,75.77,65.14,9.88,0.7,0.74,1009.11,9.56,289.0
2210,2012-06-02,75.51,44.1,9.93,0.33,0.01,1013.87,15.88,299.0
75,2012-06-02,75.51,44.1,9.93,0.33,0.01,1013.87,15.88,299.0
2210,2012-06-03,79.61,57.43,10.0,0.47,0.64,1014.67,8.76,255.0
75,2012-06-03,79.61,57.43,10.0,0.47,0.64,1014.67,8.76,255.0
910,2012-06-03,79.61,57.43,10.0,0.47,0.64,1014.67,8.76,255.0
2210,2012-06-04,76.93,64.45,10.0,0.65,0.71,1010.34,12.06,307.0
75,2012-06-04,76.93,64.45,10.0,0.65,0.71,1010.34,12.06,307.0
910,2012-06-04,76.93,64.45,10.0,0.65,0.71,1010.34,12.06,307.0
2210,2012-06-05,71.84,63.38,9.77,0.75,1.0,1008.88,7.87,59.0
75,2012-06-05,71.84,63.38,9.77,0.75,1.0,1008.88,7.87,59.0
910,2012-06-05,71.84,63.38,9.77,0.75,1.0,1008.88,7.87,59.0
2210,2012-06-06,78.54,57.22,10.0,0.48,0.62,1011.4,5.89,93.0
75,2012-06-06,78.54,57.22,10.0,0.48,0.62,1011.4,5.89,93.0
910,2012-06-06,78.54,57.22,10.0,0.48,0.62,1011.4,5.89,93.0
2210,2012-06-07,80.09,56.77,10.0,0.45,0.37,1014.92,4.99,80.0
75,2012-06-07,80.09,56.77,10.0,0.45,0.37,1014.92,4.99,80.0
910,2012-06-07,80.09,56.77,10.0,0.45,0.37,1014.92,4.99,80.0
2210,2012-06-08,82.03,56.74,10.0,0.42,0.66,1015.53,4.07,152.0
75,2012-06-08,82.03,56.74,10.0,0.42,0.66,1015.53,4.07,152.0
910,2012-06-08,82.03,56.74,10.0,0.42,0.66,1015.53,4.07,152.0
2210,2012-06-09,84.36,54.13,10.0,0.36,0.58,1016.45,13.24,104.0
75,2012-06-09,84.36,54.13,10.0,0.36,0.58,1016.45,13.24,104.0
910,2012-06-09,84.36,54.13,10.0,0.36,0.58,1016.45,13.24,104.0
2210,2012-06-10,73.08,69.17,8.26,0.88,0.99,1016.98,7.49,73.0
75,2012-06-10,73.08,69.17,8.26,0.88,0.99,1016.98,7.49,73.0
910,2012-06-10,73.08,69.17,8.26,0.88,0.99,1016.98,7.49,73.0
2210,2012-06-11,74.11,70.59,9.39,0.89,0.8,1016.98,8.05,221.0
75,2012-06-11,74.11,70.59,9.39,0.89,0.8,1016.98,8.05,221.0
910,2012-06-11,74.11,70.59,9.39,0.89,0.8,1016.98,8.05,221.0
2210,2012-06-12,83.36,64.04,10.0,0.52,0.31,1014.15,10.58,309.0
75,2012-06-12,83.36,64.04,10.0,0.52,0.31,1014.15,10.58,309.0
910,2012-06-12,83.36,64.04,10.0,0.52,0.31,1014.15,10.58,309.0
2210,2012-06-13,85.22,64.23,10.0,0.5,0.62,1012.99,1.64,196.0
75,2012-06-13,85.22,64.23,10.0,0.5,0.62,1012.99,1.64,196.0
910,2012-06-13,85.22,64.23,10.0,0.5,0.62,1012.99,1.64,196.0
2210,2012-06-14,81.3,66.66,10.0,0.61,0.55,1016.88,10.07,62.0
75,2012-06-14,81.3,66.66,10.0,0.61,0.55,1016.88,10.07,62.0
910,2012-06-14,81.3,66.66,10.0,0.61,0.55,1016.88,10.07,62.0
2210,2012-06-15,81.35,62.73,10.0,0.53,0.36,1020.08,9.48,84.0
75,2012-06-15,81.35,62.73,10.0,0.53,0.36,1020.08,9.48,84.0
910,2012-06-15,81.35,62.73,10.0,0.53,0.36,1020.08,9.48,84.0
2210,2012-06-16,80.29,58.27,10.0,0.47,0.69,1022.4,7.4,66.0
75,2012-06-16,80.29,58.27,10.0,0.47,0.69,1022.4,7.4,66.0
910,2012-06-16,80.29,58.27,10.0,0.47,0.69,1022.4,7.4,66.0
2210,2012-06-17,82.94,52.66,10.0,0.35,0.54,1018.39,4.02,194.0
75,2012-06-17,82.94,52.66,10.0,0.35,0.54,1018.39,4.02,194.0
910,2012-06-17,82.94,52.66,10.0,0.35,0.54,1018.39,4.02,194.0
2210,2012-06-18,84.22,57.32,9.96,0.4,0.29,1017.78,4.14,191.0
75,2012-06-18,84.22,57.32,9.96,0.4,0.29,1017.78,4.14,191.0
910,2012-06-18,84.22,57.32,9.96,0.4,0.29,1017.78,4.14,191.0
2210,2012-06-19,86.12,58.18,9.96,0.39,0.33,1020.65,10.55,82.0
75,2012-06-19,86.12,58.18,9.96,0.39,0.33,1020.65,10.55,82.0
910,2012-06-19,86.12,58.18,9.96,0.39,0.33,1020.65,10.55,82.0
2210,2012-06-20,86.83,60.5,9.96,0.41,0.36,1020.08,8.53,123.0
75,2012-06-20,86.83,60.5,9.96,0.41,0.36,1020.08,8.53,123.0
910,2012-06-20,86.83,60.5,9.96,0.41,0.36,1020.08,8.53,123.0
2210,2012-06-21,86.6,63.07,9.96,0.46,0.6,1015.96,4.25,114.0
75,2012-06-21,86.6,63.07,9.96,0.46,0.6,1015.96,4.25,114.0
910,2012-06-21,86.6,63.07,9.96,0.46,0.6,1015.96,4.25,114.0
2210,2012-06-22,89.44,64.09,10.0,0.43,0.36,1011.89,0.78,305.0
75,2012-06-22,89.44,64.09,10.0,0.43,0.36,1011.89,0.78,305.0
910,2012-06-22,89.44,64.09,10.0,0.43,0.36,1011.89,0.78,305.0
2210,2012-06-23,89.64,66.15,9.96,0.46,0.32,1012.97,6.34,178.0
75,2012-06-23,89.64,66.15,9.96,0.46,0.32,1012.97,6.34,178.0
910,2012-06-23,89.64,66.15,9.96,0.46,0.32,1012.97,6.34,178.0
2210,2012-06-24,89.57,66.72,10.0,0.47,0.77,1012.01,6.14,131.0
75,2012-06-24,89.57,66.72,10.0,0.47,0.77,1012.01,6.14,131.0
910,2012-06-24,89.57,66.72,10.0,0.47,0.77,1012.01,6.14,131.0
2210,2012-06-25,90.01,66.14,10.0,0.46,0.57,1007.14,11.33,42.0
75,2012-06-25,90.01,66.14,10.0,0.46,0.57,1007.14,11.33,42.0
910,2012-06-25,90.01,66.14,10.0,0.46,0.57,1007.14,11.33,42.0
2210,2012-06-26,88.41,59.4,10.0,0.38,0.21,1007.46,15.98,43.0
75,2012-06-26,88.41,59.4,10.0,0.38,0.21,1007.46,15.98,43.0
910,2012-06-26,88.41,59.4,10.0,0.38,0.21,1007.46,15.98,43.0
2210,2012-06-27,87.21,51.91,10.0,0.3,0.01,1015.28,8.93,7.0
75,2012-06-27,87.21,51.91,10.0,0.3,0.01,1015.28,8.93,7.0
910,2012-06-27,87.21,51.91,10.0,0.3,0.01,1015.28,8.93,7.0
2210,2012-06-28,96.31,58.9,10.0,0.29,0.0,1016.85,9.92,281.0
75,2012-06-28,96.31,58.9,10.0,0.29,0.0,1016.85,9.92,281.0
910,2012-06-28,96.31,58.9,10.0,0.29,0.0,1016.85,9.92,281.0
2210,2012-06-29,100.85,55.79,10.0,0.23,0.0,1012.52,3.95,307.0
75,2012-06-29,100.85,55.79,10.0,0.23,0.0,1012.52,3.95,307.0
910,2012-06-29,100.85,55.79,10.0,0.23,0.0,1012.52,3.95,307.0
2210,2012-06-30,103.29,59.87,9.82,0.24,0.0,1011.16,1.41,0.0
75,2012-06-30,103.29,59.87,9.82,0.24,0.0,1011.16,1.41,0.0
910,2012-06-30,103.29,59.87,9.82,0.24,0.0,1011.16,1.41,0.0
2210,2012-07-01,103.52,61.52,9.13,0.26,0.23,1014.73,5.64,328.0
75,2012-07-01,103.52,61.52,9.13,0.26,0.23,1014.73,5.64,328.0
910,2012-07-01,103.52,61.52,9.13,0.26,0.23,1014.73,5.64,328.0
2210,2012-07-02,90.86,67.26,9.89,0.46,0.25,1017.23,11.0,291.0
75,2012-07-02,90.86,67.26,9.89,0.46,0.25,1017.23,11.0,291.0
910,2012-07-02,90.86,67.26,9.89,0.46,0.25,1017.23,11.0,291.0
2210,2012-07-03,97.07,63.28,9.61,0.33,0.28,1014.58,3.89,279.0
910,2012-07-03,97.07,63.28,9.61,0.33,0.28,1014.58,3.89,279.0
910,2012-07-04,93.19,66.21,9.81,0.41,0.29,1015.72,2.88,301.0
2210,2012-07-05,96.55,63.88,10.0,0.34,0.29,1014.27,3.04,24.0
75,2012-07-05,96.55,63.88,10.0,0.34,0.29,1014.27,3.04,24.0
910,2012-07-05,96.55,63.88,10.0,0.34,0.29,1014.27,3.04,24.0
2210,2012-07-06,94.5,64.29,10.0,0.37,0.22,1014.25,8.02,50.0
75,2012-07-06,94.5,64.29,10.0,0.37,0.22,1014.25,8.02,50.0
910,2012-07-06,94.5,64.29,10.0,0.37,0.22,1014.25,8.02,50.0
2210,2012-07-07,89.5,67.55,9.96,0.49,0.66,1016.43,4.75,233.0
75,2012-07-07,89.5,67.55,9.96,0.49,0.66,1016.43,4.75,233.0
910,2012-07-07,89.5,67.55,9.96,0.49,0.66,1016.43,4.75,233.0
2210,2012-07-08,92.75,66.62,10.0,0.43,0.33,1015.55,7.06,218.0
75,2012-07-08,92.75,66.62,10.0,0.43,0.33,1015.55,7.06,218.0
910,2012-07-08,92.75,66.62,10.0,0.43,0.33,1015.55,7.06,218.0
2210,2012-07-09,94.46,66.33,10.0,0.4,0.32,1013.19,7.25,323.0
75,2012-07-09,94.46,66.33,10.0,0.4,0.32,1013.19,7.25,323.0
910,2012-07-09,94.46,66.33,10.0,0.4,0.32,1013.19,7.25,323.0
2210,2012-07-10,90.82,64.54,9.87,0.42,0.33,1013.43,6.41,182.0
75,2012-07-10,90.82,64.54,9.87,0.42,0.33,1013.43,6.41,182.0
910,2012-07-10,90.82,64.54,9.87,0.42,0.33,1013.43,6.41,182.0
2210,2012-07-11,87.04,65.06,10.0,0.48,0.63,1016.61,2.25,241.0
75,2012-07-11,87.04,65.06,10.0,0.48,0.63,1016.61,2.25,241.0
910,2012-07-11,87.04,65.06,10.0,0.48,0.63,1016.61,2.25,241.0
2210,2012-07-12,80.06,68.15,9.89,0.67,0.75,1017.94,7.0,145.0
75,2012-07-12,80.06,68.15,9.89,0.67,0.75,1017.94,7.0,145.0
910,2012-07-12,80.06,68.15,9.89,0.67,0.75,1017.94,7.0,145.0
2210,2012-07-13,86.42,70.2,9.83,0.59,0.38,1018.08,5.6,135.0
75,2012-07-13,86.42,70.2,9.83,0.59,0.38,1018.08,5.6,135.0
910,2012-07-13,86.42,70.2,9.83,0.59,0.38,1018.08,5.6,135.0
2210,2012-07-14,87.68,67.71,10.0,0.52,0.64,1019.35,9.74,133.0
75,2012-07-14,87.68,67.71,10.0,0.52,0.64,1019.35,9.74,133.0
910,2012-07-14,87.68,67.71,10.0,0.52,0.64,1019.35,9.74,133.0
2210,2012-07-15,87.39,68.15,9.93,0.53,0.61,1019.83,5.25,128.0
75,2012-07-15,87.39,68.15,9.93,0.53,0.61,1019.83,5.25,128.0
910,2012-07-15,87.39,68.15,9.93,0.53,0.61,1019.83,5.25,128.0
2210,2012-07-16,89.87,66.91,10.0,0.47,0.61,1016.57,3.69,310.0
75,2012-07-16,89.87,66.91,10.0,0.47,0.61,1016.57,3.69,310.0
910,2012-07-16,89.87,66.91,10.0,0.47,0.61,1016.57,3.69,310.0
2210,2012-07-17,84.22,68.22,9.94,0.59,0.58,1014.42,4.82,294.0
75,2012-07-17,84.22,68.22,9.94,0.59,0.58,1014.42,4.82,294.0
910,2012-07-17,84.22,68.22,9.94,0.59,0.58,1014.42,4.82,294.0
2210,2012-07-18,89.0,71.04,9.94,0.56,0.34,1015.74,4.74,286.0
75,2012-07-18,89.0,71.04,9.94,0.56,0.34,1015.74,4.74,286.0
910,2012-07-18,89.0,71.04,9.94,0.56,0.34,1015.74,4.74,286.0
2210,2012-07-19,88.51,68.66,10.0,0.52,0.33,1017.23,5.98,250.0
75,2012-07-19,88.51,68.66,10.0,0.52,0.33,1017.23,5.98,250.0
910,2012-07-19,88.51,68.66,10.0,0.52,0.33,1017.23,5.98,250.0
2210,2012-07-20,81.08,71.63,9.67,0.73,0.94,1015.69,7.47,229.0
75,2012-07-20,81.08,71.63,9.67,0.73,0.94,1015.69,7.47,229.0
910,2012-07-20,81.08,71.63,9.67,0.73,0.94,1015.69,7.47,229.0
2210,2012-07-21,85.11,71.79,9.78,0.65,0.73,1017.44,8.55,227.0
75,2012-07-21,85.11,71.79,9.78,0.65,0.73,1017.44,8.55,227.0
910,2012-07-21,85.11,71.79,9.78,0.65,0.73,1017.44,8.55,227.0
2210,2012-07-22,89.57,67.32,10.0,0.48,0.33,1020.97,6.27,281.0
75,2012-07-22,89.57,67.32,10.0,0.48,0.33,1020.97,6.27,281.0
910,2012-07-22,89.57,67.32,10.0,0.48,0.33,1020.97,6.27,281.0
2210,2012-07-23,95.17,66.77,10.0,0.4,0.3,1019.91,2.59,289.0
75,2012-07-23,95.17,66.77,10.0,0.4,0.3,1019.91,2.59,289.0
910,2012-07-23,95.17,66.77,10.0,0.4,0.3,1019.91,2.59,289.0
2210,2012-07-24,93.2,67.37,10.0,0.43,0.29,1016.19,11.67,300.0
75,2012-07-24,93.2,67.37,10.0,0.43,0.29,1016.19,11.67,300.0
910,2012-07-24,93.2,67.37,10.0,0.43,0.29,1016.19,11.67,300.0
2210,2012-07-25,94.38,68.47,10.0,0.43,0.28,1014.48,3.74,338.0
75,2012-07-25,94.38,68.47,10.0,0.43,0.28,1014.48,3.74,338.0
910,2012-07-25,94.38,68.47,10.0,0.43,0.28,1014.48,3.74,338.0
2210,2012-07-26,95.04,67.99,9.94,0.42,0.32,1013.26,9.38,286.0
75,2012-07-26,95.04,67.99,9.94,0.42,0.32,1013.26,9.38,286.0
910,2012-07-26,95.04,67.99,9.94,0.42,0.32,1013.26,9.38,286.0
2210,2012-07-27,91.95,70.5,9.96,0.5,0.61,1013.54,14.89,353.0
75,2012-07-27,91.95,70.5,9.96,0.5,0.61,1013.54,14.89,353.0
910,2012-07-27,91.95,70.5,9.96,0.5,0.61,1013.54,14.89,353.0
2210,2012-07-28,93.34,67.04,10.0,0.42,0.24,1015.73,5.39,295.0
75,2012-07-28,93.34,67.04,10.0,0.42,0.24,1015.73,5.39,295.0
910,2012-07-28,93.34,67.04,10.0,0.42,0.24,1015.73,5.39,295.0
2210,2012-07-29,91.26,59.99,10.0,0.35,0.52,1014.9,8.11,315.0
75,2012-07-29,91.26,59.99,10.0,0.35,0.52,1014.9,8.11,315.0
910,2012-07-29,91.26,59.99,10.0,0.35,0.52,1014.9,8.11,315.0
2210,2012-07-30,92.55,58.12,10.0,0.32,0.23,1013.86,5.72,315.0
75,2012-07-30,92.55,58.12,10.0,0.32,0.23,1013.86,5.72,315.0
910,2012-07-30,92.55,58.12,10.0,0.32,0.23,1013.86,5.72,315.0
2210,2012-07-31,80.85,69.56,9.86,0.69,0.96,1013.21,5.74,269.0
75,2012-07-31,80.85,69.56,9.86,0.69,0.96,1013.21,5.74,269.0
910,2012-07-31,80.85,69.56,9.86,0.69,0.96,1013.21,5.74,269.0
2210,2012-08-01,91.06,70.47,9.87,0.51,0.28,1012.82,6.56,316.0
75,2012-08-01,91.06,70.47,9.87,0.51,0.28,1012.82,6.56,316.0
910,2012-08-01,91.06,70.47,9.87,0.51,0.28,1012.82,6.56,316.0
2210,2012-08-02,95.5,65.29,10.0,0.37,0.26,1011.07,9.73,300.0
75,2012-08-02,95.5,65.29,10.0,0.37,0.26,1011.07,9.73,300.0
910,2012-08-02,95.5,65.29,10.0,0.37,0.26,1011.07,9.73,300.0
2210,2012-08-03,91.45,68.27,9.81,0.47,0.62,1014.86,6.26,256.0
75,2012-08-03,91.45,68.27,9.81,0.47,0.62,1014.86,6.26,256.0
910,2012-08-03,91.45,68.27,9.81,0.47,0.62,1014.86,6.26,256.0
2210,2012-08-04,81.16,73.41,8.22,0.77,0.89,1019.58,7.18,87.0
75,2012-08-04,81.16,73.41,8.22,0.77,0.89,1019.58,7.18,87.0
910,2012-08-04,81.16,73.41,8.22,0.77,0.89,1019.58,7.18,87.0
2210,2012-08-05,88.51,66.66,10.0,0.49,0.3,1019.1,6.88,85.0
75,2012-08-05,88.51,66.66,10.0,0.49,0.3,1019.1,6.88,85.0
910,2012-08-05,88.51,66.66,10.0,0.49,0.3,1019.1,6.88,85.0
2210,2012-08-06,80.04,72.1,9.79,0.77,0.75,1018.11,7.23,179.0
75,2012-08-06,80.04,72.1,9.79,0.77,0.75,1018.11,7.23,179.0
910,2012-08-06,80.04,72.1,9.79,0.77,0.75,1018.11,7.23,179.0
2210,2012-08-07,81.16,70.68,9.58,0.71,0.74,1015.21,5.9,190.0
75,2012-08-07,81.16,70.68,9.58,0.71,0.74,1015.21,5.9,190.0
910,2012-08-07,81.16,70.68,9.58,0.71,0.74,1015.21,5.9,190.0
2210,2012-08-08,87.53,68.18,10.0,0.53,0.64,1015.25,1.43,200.0
75,2012-08-08,87.53,68.18,10.0,0.53,0.64,1015.25,1.43,200.0
910,2012-08-08,87.53,68.18,10.0,0.53,0.64,1015.25,1.43,200.0
2210,2012-08-09,74.58,67.98,5.66,0.8,0.87,1012.29,2.7,178.0
75,2012-08-09,74.58,67.98,5.66,0.8,0.87,1012.29,2.7,178.0
910,2012-08-09,74.58,67.98,5.66,0.8,0.87,1012.29,2.7,178.0
