FlightNum,FlightDate,Carrier_Del1,Carrier_Del2,Carrier_Del3,Carrier_Del4,Carrier_Del5,Carrier_Del6,Carrier_Del7,Carrier_Del8,Carrier_Del9,Carrier_Del10
75,2012-09-12,2.00,-4.00,-2.00,19.00,-5.00,-7.00,-9.00,-2.00,-8.00,-2.00
910,2012-09-12,2.00,-4.00,-2.00,19.00,-5.00,-7.00,-9.00,-2.00,-8.00,-2.00
2210,2012-09-13,-2.00,30.00,-4.00,-1.00,11.00,-5.00,-6.00,-8.00,-4.00,-6.00
75,2012-09-13,-2.00,30.00,-4.00,-1.00,11.00,-5.00,-6.00,-8.00,-4.00,-6.00
910,2012-09-13,-2.00,30.00,-4.00,-1.00,11.00,-5.00,-6.00,-8.00,-4.00,-6.00
2210,2012-09-14,-8.00,-8.00,-3.00,-3.00,0.00,-4.00,-2.00,3.00,-5.00,-6.00
75,2012-09-14,-8.00,-8.00,-3.00,-3.00,0.00,-4.00,-2.00,3.00,-5.00,-6.00
910,2012-09-14,-8.00,-8.00,-3.00,-3.00,0.00,-4.00,-2.00,3.00,-5.00,-6.00
2210,2012-09-15,-5.00,-5.00,6.00,0.00,-5.00,-4.00,-5.00,-1.00,-6.00,-2.00
75,2012-09-15,-5.00,-5.00,6.00,0.00,-5.00,-4.00,-5.00,-1.00,-6.00,-2.00
910,2012-09-15,-5.00,-5.00,6.00,0.00,-5.00,-4.00,-5.00,-1.00,-6.00,-2.00
2210,2012-09-16,-8.00,4.00,-5.00,73.00,11.00,-5.00,-3.00,-8.00,-5.00,-4.00
75,2012-09-16,-8.00,4.00,-5.00,73.00,11.00,-5.00,-3.00,-8.00,-5.00,-4.00
910,2012-09-16,-8.00,4.00,-5.00,73.00,11.00,-5.00,-3.00,-8.00,-5.00,-4.00
2210,2012-09-17,-4.00,6.00,-5.00,59.00,0.00,-1.00,4.00,-4.00,-6.00,-7.00
75,2012-09-17,-4.00,6.00,-5.00,59.00,0.00,-1.00,4.00,-4.00,-6.00,-7.00
910,2012-09-17,-4.00,6.00,-5.00,59.00,0.00,-1.00,4.00,-4.00,-6.00,-7.00
2210,2012-09-18,-4.00,2.00,-5.00,-3.00,83.00,-4.00,-4.00,-7.00,53.00,27.00
75,2012-09-18,-4.00,2.00,-5.00,-3.00,83.00,-4.00,-4.00,-7.00,53.00,27.00
910,2012-09-18,-4.00,2.00,-5.00,-3.00,83.00,-4.00,-4.00,-7.00,53.00,27.00
2210,2012-09-19,-1.00,2.00,-7.00,13.00,23.00,-2.00,-5.00,-2.00,-4.00,-2.00
75,2012-09-19,-1.00,2.00,-7.00,13.00,23.00,-2.00,-5.00,-2.00,-4.00,-2.00
910,2012-09-19,-1.00,2.00,-7.00,13.00,23.00,-2.00,-5.00,-2.00,-4.00,-2.00
2210,2012-09-20,4.00,8.00,-5.00,-2.00,0.00,6.00,6.00,3.00,-2.00,0.00
75,2012-09-20,4.00,8.00,-5.00,-2.00,0.00,6.00,6.00,3.00,-2.00,0.00
910,2012-09-20,4.00,8.00,-5.00,-2.00,0.00,6.00,6.00,3.00,-2.00,0.00
2210,2012-09-21,30.00,-5.00,3.00,-3.00,-1.00,14.00,-1.00,9.00,10.00,-4.00
75,2012-09-21,30.00,-5.00,3.00,-3.00,-1.00,14.00,-1.00,9.00,10.00,-4.00
910,2012-09-21,30.00,-5.00,3.00,-3.00,-1.00,14.00,-1.00,9.00,10.00,-4.00
2210,2012-09-22,-7.00,-9.00,-4.00,-4.00,-7.00,-8.00,-9.00,-5.00,-6.00,3.00
75,2012-09-22,-7.00,-9.00,-4.00,-4.00,-7.00,-8.00,-9.00,-5.00,-6.00,3.00
910,2012-09-22,-7.00,-9.00,-4.00,-4.00,-7.00,-8.00,-9.00,-5.00,-6.00,3.00
2210,2012-09-23,13.00,-1.00,-9.00,-6.00,-3.00,-5.00,0.00,-5.00,9.00,0.00
75,2012-09-23,13.00,-1.00,-9.00,-6.00,-3.00,-5.00,0.00,-5.00,9.00,0.00
910,2012-09-23,13.00,-1.00,-9.00,-6.00,-3.00,-5.00,0.00,-5.00,9.00,0.00
2210,2012-09-24,-4.00,-6.00,-4.00,-7.00,-6.00,-1.00,-8.00,-7.00,62.00,0.00
75,2012-09-24,-4.00,-6.00,-4.00,-7.00,-6.00,-1.00,-8.00,-7.00,62.00,0.00
910,2012-09-24,-4.00,-6.00,-4.00,-7.00,-6.00,-1.00,-8.00,-7.00,62.00,0.00
2210,2012-09-25,0.00,-4.00,3.00,-5.00,-6.00,-4.00,-10.00,-7.00,-5.00,-8.00
75,2012-09-25,0.00,-4.00,3.00,-5.00,-6.00,-4.00,-10.00,-7.00,-5.00,-8.00
910,2012-09-25,0.00,-4.00,3.00,-5.00,-6.00,-4.00,-10.00,-7.00,-5.00,-8.00
2210,2012-09-26,3.00,137.00,-7.00,-7.00,-5.00,-5.00,-3.00,-5.00,-5.00,-3.00
75,2012-09-26,3.00,137.00,-7.00,-7.00,-5.00,-5.00,-3.00,-5.00,-5.00,-3.00
910,2012-09-26,3.00,137.00,-7.00,-7.00,-5.00,-5.00,-3.00,-5.00,-5.00,-3.00
2210,2012-09-27,-1.00,0.00,-7.00,5.00,1.00,1.00,0.00,-7.00,-1.00,-5.00
75,2012-09-27,-1.00,0.00,-7.00,5.00,1.00,1.00,0.00,-7.00,-1.00,-5.00
910,2012-09-27,-1.00,0.00,-7.00,5.00,1.00,1.00,0.00,-7.00,-1.00,-5.00
2210,2012-09-28,0.00,-5.00,18.00,80.00,-5.00,23.00,-6.00,-3.00,-7.00,-3.00
75,2012-09-28,0.00,-5.00,18.00,80.00,-5.00,23.00,-6.00,-3.00,-7.00,-3.00
910,2012-09-28,0.00,-5.00,18.00,80.00,-5.00,23.00,-6.00,-3.00,-7.00,-3.00
2210,2012-09-29,-6.00,0.00,-3.00,15.00,-6.00,-4.00,-5.00,-6.00,5.00,0.00
75,2012-09-29,-6.00,0.00,-3.00,15.00,-6.00,-4.00,-5.00,-6.00,5.00,0.00
910,2012-09-29,-6.00,0.00,-3.00,15.00,-6.00,-4.00,-5.00,-6.00,5.00,0.00
2210,2012-09-30,-5.00,-2.00,8.00,-5.00,-5.00,-4.00,25.00,-2.00,-6.00,-7.00
75,2012-09-30,-5.00,-2.00,8.00,-5.00,-5.00,-4.00,25.00,-2.00,-6.00,-7.00
910,2012-09-30,-5.00,-2.00,8.00,-5.00,-5.00,-4.00,25.00,-2.00,-6.00,-7.00
2210,2012-10-01,6.00,-7.00,-4.00,-2.00,4.00,-5.00,-8.00,22.00,-7.00,1.00
75,2012-10-01,6.00,-7.00,-4.00,-2.00,4.00,-5.00,-8.00,22.00,-7.00,1.00
910,2012-10-01,6.00,-7.00,-4.00,-2.00,4.00,-5.00,-8.00,22.00,-7.00,1.00
2210,2012-10-02,-5.00,0.00,-2.00,-1.00,-4.00,-6.00,7.00,-5.00,-5.00,-4.00
75,2012-10-02,-5.00,0.00,-2.00,-1.00,-4.00,-6.00,7.00,-5.00,-5.00,-4.00
910,2012-10-02,-5.00,0.00,-2.00,-1.00,-4.00,-6.00,7.00,-5.00,-5.00,-4.00
2210,2012-10-03,-1.00,-5.00,-2.00,-5.00,4.00,-2.00,8.00,0.00,-5.00,-2.00
75,2012-10-03,-1.00,-5.00,-2.00,-5.00,4.00,-2.00,8.00,0.00,-5.00,-2.00
910,2012-10-03,-1.00,-5.00,-2.00,-5.00,4.00,-2.00,8.00,0.00,-5.00,-2.00
2210,2012-10-04,-5.00,-1.00,-5.00,0.00,-5.00,-4.00,-4.00,1.00,-2.00,-8.00
75,2012-10-04,-5.00,-1.00,-5.00,0.00,-5.00,-4.00,-4.00,1.00,-2.00,-8.00
910,2012-10-04,-5.00,-1.00,-5.00,0.00,-5.00,-4.00,-4.00,1.00,-2.00,-8.00
2210,2012-10-05,-3.00,-2.00,6.00,-3.00,3.00,-3.00,-6.00,-4.00,-3.00,-6.00
75,2012-10-05,-3.00,-2.00,6.00,-3.00,3.00,-3.00,-6.00,-4.00,-3.00,-6.00
910,2012-10-05,-3.00,-2.00,6.00,-3.00,3.00,-3.00,-6.00,-4.00,-3.00,-6.00
2210,2012-10-06,-6.00,-3.00,9.00,112.00,-8.00,-3.00,-2.00,-5.00,0.00,-4.00
75,2012-10-06,-6.00,-3.00,9.00,112.00,-8.00,-3.00,-2.00,-5.00,0.00,-4.00
2210,2012-10-07,-6.00,-2.00,-4.00,-4.00,-6.00,0.00,-2.00,-3.00,-4.00,-4.00
75,2012-10-07,-6.00,-2.00,-4.00,-4.00,-6.00,0.00,-2.00,-3.00,-4.00,-4.00
910,2012-10-07,-6.00,-2.00,-4.00,-4.00,-6.00,0.00,-2.00,-3.00,-4.00,-4.00
2210,2012-10-08,0.00,-3.00,23.00,-6.00,3.00,-2.00,3.00,-5.00,45.00,-3.00
75,2012-10-08,0.00,-3.00,23.00,-6.00,3.00,-2.00,3.00,-5.00,45.00,-3.00
910,2012-10-08,0.00,-3.00,23.00,-6.00,3.00,-2.00,3.00,-5.00,45.00,-3.00
2210,2012-10-09,4.00,15.00,-1.00,33.00,14.00,-5.00,-1.00,0.00,26.00,-1.00
75,2012-10-09,4.00,15.00,-1.00,33.00,14.00,-5.00,-1.00,0.00,26.00,-1.00
910,2012-10-09,4.00,15.00,-1.00,33.00,14.00,-5.00,-1.00,0.00,26.00,-1.00
2210,2012-10-10,1.00,22.00,2.00,-6.00,-5.00,-4.00,-4.00,0.00,-2.00,-2.00
75,2012-10-10,1.00,22.00,2.00,-6.00,-5.00,-4.00,-4.00,0.00,-2.00,-2.00
910,2012-10-10,1.00,22.00,2.00,-6.00,-5.00,-4.00,-4.00,0.00,-2.00,-2.00
2210,2012-10-11,-3.00,-3.00,-7.00,-2.00,-1.00,-3.00,-6.00,-4.00,-4.00,-2.00
75,2012-10-11,-3.00,-3.00,-7.00,-2.00,-1.00,-3.00,-6.00,-4.00,-4.00,-2.00
910,2012-10-11,-3.00,-3.00,-7.00,-2.00,-1.00,-3.00,-6.00,-4.00,-4.00,-2.00
2210,2012-10-12,-3.00,-4.00,-6.00,-2.00,47.00,-6.00,-7.00,-6.00,15.00,2.00
75,2012-10-12,-3.00,-4.00,-6.00,-2.00,47.00,-6.00,-7.00,-6.00,15.00,2.00
910,2012-10-12,-3.00,-4.00,-6.00,-2.00,47.00,-6.00,-7.00,-6.00,15.00,2.00
2210,2012-10-13,-1.00,-1.00,-9.00,-2.00,-7.00,-2.00,-5.00,-5.00,-3.00,206.00
75,2012-10-13,-1.00,-1.00,-9.00,-2.00,-7.00,-2.00,-5.00,-5.00,-3.00,206.00
2210,2012-10-14,-4.00,-5.00,10.00,-6.00,-7.00,-2.00,110.00,-1.00,-3.00,-4.00
75,2012-10-14,-4.00,-5.00,10.00,-6.00,-7.00,-2.00,110.00,-1.00,-3.00,-4.00
910,2012-10-14,-4.00,-5.00,10.00,-6.00,-7.00,-2.00,110.00,-1.00,-3.00,-4.00
2210,2012-10-15,-9.00,-7.00,-2.00,-5.00,-4.00,-7.00,-3.00,-1.00,-3.00,-5.00
75,2012-10-15,-9.00,-7.00,-2.00,-5.00,-4.00,-7.00,-3.00,-1.00,-3.00,-5.00
910,2012-10-15,-9.00,-7.00,-2.00,-5.00,-4.00,-7.00,-3.00,-1.00,-3.00,-5.00
2210,2012-10-16,0.00,-2.00,1.00,-11.00,7.00,15.00,-1.00,0.00,4.00,4.00
75,2012-10-16,0.00,-2.00,1.00,-11.00,7.00,15.00,-1.00,0.00,4.00,4.00
910,2012-10-16,0.00,-2.00,1.00,-11.00,7.00,15.00,-1.00,0.00,4.00,4.00
2210,2012-10-17,-7.00,6.00,-5.00,-4.00,-3.00,-2.00,1.00,-1.00,-7.00,-2.00
75,2012-10-17,-7.00,6.00,-5.00,-4.00,-3.00,-2.00,1.00,-1.00,-7.00,-2.00
910,2012-10-17,-7.00,6.00,-5.00,-4.00,-3.00,-2.00,1.00,-1.00,-7.00,-2.00
2210,2012-10-18,-4.00,-5.00,-4.00,-3.00,5.00,-6.00,-3.00,-7.00,-2.00,11.00
75,2012-10-18,-4.00,-5.00,-4.00,-3.00,5.00,-6.00,-3.00,-7.00,-2.00,11.00
910,2012-10-18,-4.00,-5.00,-4.00,-3.00,5.00,-6.00,-3.00,-7.00,-2.00,11.00
2210,2012-10-19,1.00,2.00,0.00,-3.00,-3.00,87.00,7.00,-5.00,20.00,0.00
75,2012-10-19,1.00,2.00,0.00,-3.00,-3.00,87.00,7.00,-5.00,20.00,0.00
910,2012-10-19,1.00,2.00,0.00,-3.00,-3.00,87.00,7.00,-5.00,20.00,0.00
2210,2012-10-20,-5.00,0.00,3.00,-12.00,-3.00,-7.00,-5.00,-6.00,-4.00,0.00
75,2012-10-20,-5.00,0.00,3.00,-12.00,-3.00,-7.00,-5.00,-6.00,-4.00,0.00
2210,2012-10-21,-7.00,5.00,3.00,-8.00,0.00,0.00,-2.00,-3.00,-7.00,13.00
75,2012-10-21,-7.00,5.00,3.00,-8.00,0.00,0.00,-2.00,-3.00,-7.00,13.00
910,2012-10-21,-7.00,5.00,3.00,-8.00,0.00,0.00,-2.00,-3.00,-7.00,13.00
2210,2012-10-22,-5.00,54.00,0.00,-7.00,-3.00,-4.00,0.00,-2.00,147.00,-4.00
75,2012-10-22,-5.00,54.00,0.00,-7.00,-3.00,-4.00,0.00,-2.00,147.00,-4.00
910,2012-10-22,-5.00,54.00,0.00,-7.00,-3.00,-4.00,0.00,-2.00,147.00,-4.00
2210,2012-10-23,-1.00,26.00,0.00,-1.00,0.00,-4.00,-3.00,-3.00,26.00,-8.00
75,2012-10-23,-1.00,26.00,0.00,-1.00,0.00,-4.00,-3.00,-3.00,26.00,-8.00
910,2012-10-23,-1.00,26.00,0.00,-1.00,0.00,-4.00,-3.00,-3.00,26.00,-8.00
2210,2012-10-24,-4.00,-5.00,-4.00,-5.00,-4.00,-5.00,-2.00,-7.00,-3.00,0.00
75,2012-10-24,-4.00,-5.00,-4.00,-5.00,-4.00,-5.00,-2.00,-7.00,-3.00,0.00
910,2012-10-24,-4.00,-5.00,-4.00,-5.00,-4.00,-5.00,-2.00,-7.00,-3.00,0.00
2210,2012-10-25,4.00,-1.00,-1.00,-2.00,24.00,0.00,-6.00,-5.00,118.00,-1.00
75,2012-10-25,4.00,-1.00,-1.00,-2.00,24.00,0.00,-6.00,-5.00,118.00,-1.00
910,2012-10-25,4.00,-1.00,-1.00,-2.00,24.00,0.00,-6.00,-5.00,118.00,-1.00
2210,2012-10-26,-4.00,-2.00,-4.00,9.00,-5.00,0.00,7.00,1.00,12.00,69.00
75,2012-10-26,-4.00,-2.00,-4.00,9.00,-5.00,0.00,7.00,1.00,12.00,69.00
910,2012-10-26,-4.00,-2.00,-4.00,9.00,-5.00,0.00,7.00,1.00,12.00,69.00
2210,2012-10-27,-6.00,6.00,5.00,-5.00,-4.00,0.00,0.00,-5.00,-3.00,-6.00
75,2012-10-27,-6.00,6.00,5.00,-5.00,-4.00,0.00,0.00,-5.00,-3.00,-6.00
2210,2012-10-28,-3.00,-6.00,6.00,18.00,1.00,0.00,-5.00,-3.00,-5.00,-4.00
75,2012-10-28,-3.00,-6.00,6.00,18.00,1.00,0.00,-5.00,-3.00,-5.00,-4.00
910,2012-10-28,-3.00,-6.00,6.00,18.00,1.00,0.00,-5.00,-3.00,-5.00,-4.00
2210,2012-10-29,1440,-7.00,-3.00,1440,2.00,4.00,-4.00,-3.00,-5.00,-5.00
75,2012-10-29,1440,-7.00,-3.00,1440,2.00,4.00,-4.00,-3.00,-5.00,-5.00
910,2012-10-29,1440,-7.00,-3.00,1440,2.00,4.00,-4.00,-3.00,-5.00,-5.00
2210,2012-10-30,-2.00,-6.00,1440,-3.00,-6.00,-7.00,-6.00,2.00,-5.00,-5.00
75,2012-10-30,-2.00,-6.00,1440,-3.00,-6.00,-7.00,-6.00,2.00,-5.00,-5.00
910,2012-10-30,-2.00,-6.00,1440,-3.00,-6.00,-7.00,-6.00,2.00,-5.00,-5.00
2210,2012-10-31,15.00,-3.00,19.00,-5.00,-5.00,-2.00,-1.00,1440,-5.00,-4.00
75,2012-10-31,15.00,-3.00,19.00,-5.00,-5.00,-2.00,-1.00,1440,-5.00,-4.00
910,2012-10-31,15.00,-3.00,19.00,-5.00,-5.00,-2.00,-1.00,1440,-5.00,-4.00
2210,2012-11-01,-4.00,92.00,-8.00,-3.00,-1.00,-4.00,-5.00,-3.00,-2.00,-15.00
75,2012-11-01,-4.00,92.00,-8.00,-3.00,-1.00,-4.00,-5.00,-3.00,-2.00,-15.00
910,2012-11-01,-4.00,92.00,-8.00,-3.00,-1.00,-4.00,-5.00,-3.00,-2.00,-15.00
2210,2012-11-02,-4.00,12.00,102.00,-7.00,-5.00,-5.00,-2.00,-2.00,31.00,-1.00
75,2012-11-02,-4.00,12.00,102.00,-7.00,-5.00,-5.00,-2.00,-2.00,31.00,-1.00
910,2012-11-02,-4.00,12.00,102.00,-7.00,-5.00,-5.00,-2.00,-2.00,31.00,-1.00
2210,2012-11-03,-4.00,-3.00,-7.00,-7.00,-6.00,-8.00,-7.00,-5.00,-4.00,-5.00
75,2012-11-03,-4.00,-3.00,-7.00,-7.00,-6.00,-8.00,-7.00,-5.00,-4.00,-5.00
2210,2012-11-04,10.00,-3.00,-4.00,-4.00,3.00,-5.00,4.00,-5.00,105.00,-4.00
1810,2012-11-04,10.00,-3.00,-4.00,-4.00,3.00,-5.00,4.00,-5.00,105.00,-4.00
910,2012-11-04,10.00,-3.00,-4.00,-4.00,3.00,-5.00,4.00,-5.00,105.00,-4.00
2210,2012-11-05,-4.00,-5.00,-3.00,104.00,0.00,-5.00,-2.00,-1.00,-2.00,0.00
1810,2012-11-05,-4.00,-5.00,-3.00,104.00,0.00,-5.00,-2.00,-1.00,-2.00,0.00
910,2012-11-05,-4.00,-5.00,-3.00,104.00,0.00,-5.00,-2.00,-1.00,-2.00,0.00
2210,2012-11-06,0.00,52.00,-7.00,0.00,-5.00,12.00,12.00,-2.00,-3.00,0.00
1810,2012-11-06,0.00,52.00,-7.00,0.00,-5.00,12.00,12.00,-2.00,-3.00,0.00
910,2012-11-06,0.00,52.00,-7.00,0.00,-5.00,12.00,12.00,-2.00,-3.00,0.00
2210,2012-11-07,0.00,11.00,-5.00,-4.00,-6.00,17.00,0.00,-2.00,-4.00,14.00
1810,2012-11-07,0.00,11.00,-5.00,-4.00,-6.00,17.00,0.00,-2.00,-4.00,14.00
910,2012-11-07,0.00,11.00,-5.00,-4.00,-6.00,17.00,0.00,-2.00,-4.00,14.00
2210,2012-11-08,10.00,-6.00,8.00,-3.00,0.00,-1.00,6.00,-7.00,-3.00,58.00
1810,2012-11-08,10.00,-6.00,8.00,-3.00,0.00,-1.00,6.00,-7.00,-3.00,58.00
910,2012-11-08,10.00,-6.00,8.00,-3.00,0.00,-1.00,6.00,-7.00,-3.00,58.00
2210,2012-11-09,24.00,8.00,-4.00,5.00,-9.00,-6.00,-6.00,-1.00,32.00,-3.00
1810,2012-11-09,24.00,8.00,-4.00,5.00,-9.00,-6.00,-6.00,-1.00,32.00,-3.00
910,2012-11-09,24.00,8.00,-4.00,5.00,-9.00,-6.00,-6.00,-1.00,32.00,-3.00
2210,2012-11-10,1.00,-8.00,-2.00,135.00,-4.00,-5.00,-5.00,0.00,-6.00,-5.00
1810,2012-11-10,1.00,-8.00,-2.00,135.00,-4.00,-5.00,-5.00,0.00,-6.00,-5.00
2210,2012-11-11,0.00,0.00,3.00,-4.00,0.00,-4.00,-3.00,-3.00,18.00,16.00
1810,2012-11-11,0.00,0.00,3.00,-4.00,0.00,-4.00,-3.00,-3.00,18.00,16.00
910,2012-11-11,0.00,0.00,3.00,-4.00,0.00,-4.00,-3.00,-3.00,18.00,16.00
2210,2012-11-12,2.00,-3.00,-3.00,114.00,1.00,-5.00,-4.00,-5.00,-5.00,1.00
1810,2012-11-12,2.00,-3.00,-3.00,114.00,1.00,-5.00,-4.00,-5.00,-5.00,1.00
910,2012-11-12,2.00,-3.00,-3.00,114.00,1.00,-5.00,-4.00,-5.00,-5.00,1.00
2210,2012-11-13,-6.00,-5.00,-8.00,-4.00,0.00,-1.00,-6.00,-2.00,-3.00,4.00
1810,2012-11-13,-6.00,-5.00,-8.00,-4.00,0.00,-1.00,-6.00,-2.00,-3.00,4.00
910,2012-11-13,-6.00,-5.00,-8.00,-4.00,0.00,-1.00,-6.00,-2.00,-3.00,4.00
2210,2012-11-14,-5.00,-8.00,-2.00,-3.00,1.00,3.00,-1.00,-7.00,1.00,-1.00
1810,2012-11-14,-5.00,-8.00,-2.00,-3.00,1.00,3.00,-1.00,-7.00,1.00,-1.00
910,2012-11-14,-5.00,-8.00,-2.00,-3.00,1.00,3.00,-1.00,-7.00,1.00,-1.00
2210,2012-11-15,7.00,-4.00,-2.00,-5.00,10.00,0.00,-1.00,-1.00,-1.00,-1.00
1810,2012-11-15,7.00,-4.00,-2.00,-5.00,10.00,0.00,-1.00,-1.00,-1.00,-1.00
910,2012-11-15,7.00,-4.00,-2.00,-5.00,10.00,0.00,-1.00,-1.00,-1.00,-1.00
2210,2012-11-16,-9.00,-2.00,-1.00,-3.00,21.00,2.00,-1.00,-3.00,-7.00,-3.00
1810,2012-11-16,-9.00,-2.00,-1.00,-3.00,21.00,2.00,-1.00,-3.00,-7.00,-3.00
910,2012-11-16,-9.00,-2.00,-1.00,-3.00,21.00,2.00,-1.00,-3.00,-7.00,-3.00
2210,2012-11-17,39.00,-2.00,-4.00,-5.00,-6.00,0.00,-6.00,-3.00,8.00,11.00
1810,2012-11-17,39.00,-2.00,-4.00,-5.00,-6.00,0.00,-6.00,-3.00,8.00,11.00
2210,2012-11-18,-2.00,-5.00,-2.00,10.00,-5.00,-2.00,-5.00,-1.00,1.00,-7.00
1810,2012-11-18,-2.00,-5.00,-2.00,10.00,-5.00,-2.00,-5.00,-1.00,1.00,-7.00
910,2012-11-18,-2.00,-5.00,-2.00,10.00,-5.00,-2.00,-5.00,-1.00,1.00,-7.00
2210,2012-11-19,-1.00,-7.00,0.00,-1.00,-7.00,-1.00,-4.00,-1.00,-2.00,-1.00
1810,2012-11-19,-1.00,-7.00,0.00,-1.00,-7.00,-1.00,-4.00,-1.00,-2.00,-1.00
910,2012-11-19,-1.00,-7.00,0.00,-1.00,-7.00,-1.00,-4.00,-1.00,-2.00,-1.00
2210,2012-11-20,-5.00,-4.00,-5.00,0.00,-4.00,-4.00,-5.00,0.00,-3.00,-4.00
1810,2012-11-20,-5.00,-4.00,-5.00,0.00,-4.00,-4.00,-5.00,0.00,-3.00,-4.00
910,2012-11-20,-5.00,-4.00,-5.00,0.00,-4.00,-4.00,-5.00,0.00,-3.00,-4.00
2210,2012-11-21,0.00,2.00,0.00,-3.00,4.00,11.00,12.00,-5.00,-2.00,9.00
1810,2012-11-21,0.00,2.00,0.00,-3.00,4.00,11.00,12.00,-5.00,-2.00,9.00
910,2012-11-21,0.00,2.00,0.00,-3.00,4.00,11.00,12.00,-5.00,-2.00,9.00
2210,2012-11-22,-5.00,-4.00,-2.00,0.00,-7.00,-1.00,-6.00,58.00,-4.00,4.00
1810,2012-11-23,-2.00,-5.00,-10.00,-1.00,-2.00,-5.00,-6.00,3.00,-5.00,-3.00
2210,2012-11-24,-1.00,6.00,15.00,0.00,-6.00,-6.00,-5.00,0.00,1.00,-3.00
1810,2012-11-24,-1.00,6.00,15.00,0.00,-6.00,-6.00,-5.00,0.00,1.00,-3.00
910,2012-11-24,-1.00,6.00,15.00,0.00,-6.00,-6.00,-5.00,0.00,1.00,-3.00
2210,2012-11-25,-1.00,-4.00,19.00,6.00,-5.00,24.00,-8.00,-4.00,-5.00,-7.00
1810,2012-11-25,-1.00,-4.00,19.00,6.00,-5.00,24.00,-8.00,-4.00,-5.00,-7.00
910,2012-11-25,-1.00,-4.00,19.00,6.00,-5.00,24.00,-8.00,-4.00,-5.00,-7.00
2210,2012-11-26,-3.00,5.00,8.00,3.00,15.00,-6.00,4.00,-5.00,-6.00,14.00
1810,2012-11-26,-3.00,5.00,8.00,3.00,15.00,-6.00,4.00,-5.00,-6.00,14.00
910,2012-11-26,-3.00,5.00,8.00,3.00,15.00,-6.00,4.00,-5.00,-6.00,14.00
2210,2012-11-27,-6.00,36.00,-2.00,0.00,-1.00,-4.00,13.00,18.00,32.00,0.00
1810,2012-11-27,-6.00,36.00,-2.00,0.00,-1.00,-4.00,13.00,18.00,32.00,0.00
910,2012-11-27,-6.00,36.00,-2.00,0.00,-1.00,-4.00,13.00,18.00,32.00,0.00
2210,2012-11-28,3.00,87.00,-8.00,-3.00,-5.00,-2.00,-3.00,3.00,-3.00,-5.00
1810,2012-11-28,3.00,87.00,-8.00,-3.00,-5.00,-2.00,-3.00,3.00,-3.00,-5.00
910,2012-11-28,3.00,87.00,-8.00,-3.00,-5.00,-2.00,-3.00,3.00,-3.00,-5.00
2210,2012-11-29,-2.00,65.00,11.00,-4.00,15.00,-3.00,-4.00,-4.00,-5.00,-2.00
1810,2012-11-29,-2.00,65.00,11.00,-4.00,15.00,-3.00,-4.00,-4.00,-5.00,-2.00
910,2012-11-29,-2.00,65.00,11.00,-4.00,15.00,-3.00,-4.00,-4.00,-5.00,-2.00
2210,2012-11-30,-5.00,-1.00,-1.00,-5.00,-2.00,-6.00,-3.00,-6.00,-5.00,16.00
1810,2012-11-30,-5.00,-1.00,-1.00,-5.00,-2.00,-6.00,-3.00,-6.00,-5.00,16.00
910,2012-11-30,-5.00,-1.00,-1.00,-5.00,-2.00,-6.00,-3.00,-6.00,-5.00,16.00
2210,2012-12-01,-1.00,-1.00,-6.00,-6.00,11.00,-9.00,7.00,-10.00,5.00,-10.00
1810,2012-12-01,-1.00,-1.00,-6.00,-6.00,11.00,-9.00,7.00,-10.00,5.00,-10.00
2210,2012-12-02,-1.00,11.00,-3.00,-6.00,-3.00,-2.00,168.00,-1.00,50.00,1.00
1810,2012-12-02,-1.00,11.00,-3.00,-6.00,-3.00,-2.00,168.00,-1.00,50.00,1.00
910,2012-12-02,-1.00,11.00,-3.00,-6.00,-3.00,-2.00,168.00,-1.00,50.00,1.00
2210,2012-12-03,-6.00,4.00,-3.00,-3.00,-6.00,7.00,-1.00,-8.00,-4.00,-2.00
1810,2012-12-03,-6.00,4.00,-3.00,-3.00,-6.00,7.00,-1.00,-8.00,-4.00,-2.00
910,2012-12-03,-6.00,4.00,-3.00,-3.00,-6.00,7.00,-1.00,-8.00,-4.00,-2.00
2210,2012-12-04,-3.00,2.00,54.00,-4.00,-3.00,-2.00,-3.00,-6.00,-9.00,-3.00
1810,2012-12-04,-3.00,2.00,54.00,-4.00,-3.00,-2.00,-3.00,-6.00,-9.00,-3.00
910,2012-12-04,-3.00,2.00,54.00,-4.00,-3.00,-2.00,-3.00,-6.00,-9.00,-3.00
2210,2012-12-05,5.00,-8.00,-2.00,-3.00,-5.00,-2.00,-1.00,-9.00,-1.00,-4.00
1810,2012-12-05,5.00,-8.00,-2.00,-3.00,-5.00,-2.00,-1.00,-9.00,-1.00,-4.00
910,2012-12-05,5.00,-8.00,-2.00,-3.00,-5.00,-2.00,-1.00,-9.00,-1.00,-4.00
2210,2012-12-06,-3.00,-10.00,-1.00,-4.00,-2.00,119.00,-3.00,0.00,-5.00,-1.00
1810,2012-12-06,-3.00,-10.00,-1.00,-4.00,-2.00,119.00,-3.00,0.00,-5.00,-1.00
910,2012-12-06,-3.00,-10.00,-1.00,-4.00,-2.00,119.00,-3.00,0.00,-5.00,-1.00
2210,2012-12-07,0.00,2.00,-3.00,-7.00,26.00,-7.00,-5.00,81.00,-2.00,-2.00
1810,2012-12-07,0.00,2.00,-3.00,-7.00,26.00,-7.00,-5.00,81.00,-2.00,-2.00
