FlightNum,FlightDate,Dest_Del1,Dest_Del2,Dest_Del3,Dest_Del4,Dest_Del5,Dest_Del6,Dest_Del7,Dest_Del8,Dest_Del9,Dest_Del10,Dest_Del11,Dest_Del12,Dest_Del13,Dest_Del14,Dest_Del15
75,2012-09-06,14.00,-9.00,8.00,-11.00,-8.00,-7.00,-7.00,-12.00,-7.00,-12.00,-2.00,-18.00,-6.00,-4.00,-16.00
910,2012-09-06,14.00,-9.00,8.00,-11.00,-8.00,-7.00,-7.00,-12.00,-7.00,-12.00,-2.00,-18.00,-6.00,-4.00,-16.00
2210,2012-09-07,-11.00,-18.00,27.00,-3.00,2.00,-8.00,-21.00,-15.00,-13.00,-8.00,-20.00,-1.00,-9.00,1440,-1.00
75,2012-09-07,-11.00,-18.00,27.00,-3.00,2.00,-8.00,-21.00,-15.00,-13.00,-8.00,-20.00,-1.00,-9.00,1440,-1.00
910,2012-09-07,-11.00,-18.00,27.00,-3.00,2.00,-8.00,-21.00,-15.00,-13.00,-8.00,-20.00,-1.00,-9.00,1440,-1.00
2210,2012-09-08,-22.00,9.00,-20.00,-5.00,-15.00,-23.00,0.00,-5.00,1.00,-19.00,14.00,118.00,-4.00,-14.00,-5.00
75,2012-09-08,-22.00,9.00,-20.00,-5.00,-15.00,-23.00,0.00,-5.00,1.00,-19.00,14.00,118.00,-4.00,-14.00,-5.00
910,2012-09-08,-22.00,9.00,-20.00,-5.00,-15.00,-23.00,0.00,-5.00,1.00,-19.00,14.00,118.00,-4.00,-14.00,-5.00
2210,2012-09-09,-19.00,-3.00,-1.00,1440,3.00,-3.00,1440,-12.00,9.00,11.00,1440,22.00,-18.00,-10.00,-9.00
75,2012-09-09,-19.00,-3.00,-1.00,1440,3.00,-3.00,1440,-12.00,9.00,11.00,1440,22.00,-18.00,-10.00,-9.00
910,2012-09-09,-19.00,-3.00,-1.00,1440,3.00,-3.00,1440,-12.00,9.00,11.00,1440,22.00,-18.00,-10.00,-9.00
2210,2012-09-10,-10.00,-22.00,-17.00,-10.00,-10.00,-12.00,-8.00,59.00,0.00,-2.00,-8.00,-12.00,-16.00,-6.00,-7.00
75,2012-09-10,-10.00,-22.00,-17.00,-10.00,-10.00,-12.00,-8.00,59.00,0.00,-2.00,-8.00,-12.00,-16.00,-6.00,-7.00
910,2012-09-10,-10.00,-22.00,-17.00,-10.00,-10.00,-12.00,-8.00,59.00,0.00,-2.00,-8.00,-12.00,-16.00,-6.00,-7.00
2210,2012-09-11,1440,8.00,36.00,23.00,27.00,-34.00,-16.00,-1.00,21.00,-8.00,47.00,-2.00,-13.00,88.00,10.00
75,2012-09-11,1440,8.00,36.00,23.00,27.00,-34.00,-16.00,-1.00,21.00,-8.00,47.00,-2.00,-13.00,88.00,10.00
910,2012-09-11,1440,8.00,36.00,23.00,27.00,-34.00,-16.00,-1.00,21.00,-8.00,47.00,-2.00,-13.00,88.00,10.00
2210,2012-09-12,-16.00,-18.00,-12.00,7.00,-8.00,5.00,-15.00,-27.00,-4.00,-16.00,-3.00,-15.00,0.00,-10.00,-9.00
75,2012-09-12,-16.00,-18.00,-12.00,7.00,-8.00,5.00,-15.00,-27.00,-4.00,-16.00,-3.00,-15.00,0.00,-10.00,-9.00
910,2012-09-12,-16.00,-18.00,-12.00,7.00,-8.00,5.00,-15.00,-27.00,-4.00,-16.00,-3.00,-15.00,0.00,-10.00,-9.00
2210,2012-09-13,103.00,-5.00,13.00,-3.00,-4.00,-5.00,109.00,8.00,119.00,19.00,98.00,251.00,161.00,88.00,371.00
75,2012-09-13,103.00,-5.00,13.00,-3.00,-4.00,-5.00,109.00,8.00,119.00,19.00,98.00,251.00,161.00,88.00,371.00
910,2012-09-13,103.00,-5.00,13.00,-3.00,-4.00,-5.00,109.00,8.00,119.00,19.00,98.00,251.00,161.00,88.00,371.00
2210,2012-09-14,-5.00,-26.00,-2.00,253.00,-14.00,-9.00,30.00,-5.00,117.00,9.00,-1.00,51.00,7.00,21.00,14.00
75,2012-09-14,-5.00,-26.00,-2.00,253.00,-14.00,-9.00,30.00,-5.00,117.00,9.00,-1.00,51.00,7.00,21.00,14.00
910,2012-09-14,-5.00,-26.00,-2.00,253.00,-14.00,-9.00,30.00,-5.00,117.00,9.00,-1.00,51.00,7.00,21.00,14.00
2210,2012-09-15,150.00,8.00,-10.00,15.00,-19.00,4.00,-3.00,17.00,18.00,-8.00,144.00,-2.00,-3.00,-20.00,-16.00
75,2012-09-15,150.00,8.00,-10.00,15.00,-19.00,4.00,-3.00,17.00,18.00,-8.00,144.00,-2.00,-3.00,-20.00,-16.00
910,2012-09-15,150.00,8.00,-10.00,15.00,-19.00,4.00,-3.00,17.00,18.00,-8.00,144.00,-2.00,-3.00,-20.00,-16.00
2210,2012-09-16,96.00,32.00,-4.00,-16.00,5.00,37.00,2.00,53.00,32.00,70.00,-18.00,29.00,-4.00,1440,14.00
75,2012-09-16,96.00,32.00,-4.00,-16.00,5.00,37.00,2.00,53.00,32.00,70.00,-18.00,29.00,-4.00,1440,14.00
910,2012-09-16,96.00,32.00,-4.00,-16.00,5.00,37.00,2.00,53.00,32.00,70.00,-18.00,29.00,-4.00,1440,14.00
2210,2012-09-17,8.00,-8.00,-4.00,-6.00,40.00,2.00,-14.00,13.00,54.00,-11.00,21.00,1440,-7.00,15.00,-6.00
75,2012-09-17,8.00,-8.00,-4.00,-6.00,40.00,2.00,-14.00,13.00,54.00,-11.00,21.00,1440,-7.00,15.00,-6.00
910,2012-09-17,8.00,-8.00,-4.00,-6.00,40.00,2.00,-14.00,13.00,54.00,-11.00,21.00,1440,-7.00,15.00,-6.00
2210,2012-09-18,-9.00,15.00,-3.00,7.00,33.00,15.00,-18.00,17.00,44.00,0.00,1440,-4.00,-19.00,-7.00,-13.00
75,2012-09-18,-9.00,15.00,-3.00,7.00,33.00,15.00,-18.00,17.00,44.00,0.00,1440,-4.00,-19.00,-7.00,-13.00
910,2012-09-18,-9.00,15.00,-3.00,7.00,33.00,15.00,-18.00,17.00,44.00,0.00,1440,-4.00,-19.00,-7.00,-13.00
2210,2012-09-19,-13.00,-18.00,-17.00,-1.00,54.00,-12.00,8.00,-16.00,37.00,-7.00,119.00,20.00,-8.00,21.00,28.00
75,2012-09-19,-13.00,-18.00,-17.00,-1.00,54.00,-12.00,8.00,-16.00,37.00,-7.00,119.00,20.00,-8.00,21.00,28.00
910,2012-09-19,-13.00,-18.00,-17.00,-1.00,54.00,-12.00,8.00,-16.00,37.00,-7.00,119.00,20.00,-8.00,21.00,28.00
2210,2012-09-20,4.00,17.00,-12.00,1.00,-13.00,-2.00,22.00,-12.00,-10.00,58.00,0.00,1440,1.00,-15.00,14.00
75,2012-09-20,4.00,17.00,-12.00,1.00,-13.00,-2.00,22.00,-12.00,-10.00,58.00,0.00,1440,1.00,-15.00,14.00
910,2012-09-20,4.00,17.00,-12.00,1.00,-13.00,-2.00,22.00,-12.00,-10.00,58.00,0.00,1440,1.00,-15.00,14.00
2210,2012-09-21,-4.00,11.00,-14.00,10.00,32.00,-5.00,104.00,8.00,-12.00,18.00,-8.00,115.00,-10.00,11.00,42.00
75,2012-09-21,-4.00,11.00,-14.00,10.00,32.00,-5.00,104.00,8.00,-12.00,18.00,-8.00,115.00,-10.00,11.00,42.00
910,2012-09-21,-4.00,11.00,-14.00,10.00,32.00,-5.00,104.00,8.00,-12.00,18.00,-8.00,115.00,-10.00,11.00,42.00
2210,2012-09-22,31.00,-10.00,-13.00,-7.00,-9.00,-15.00,1440,-7.00,4.00,1440,1.00,1.00,9.00,-16.00,-26.00
75,2012-09-22,31.00,-10.00,-13.00,-7.00,-9.00,-15.00,1440,-7.00,4.00,1440,1.00,1.00,9.00,-16.00,-26.00
910,2012-09-22,31.00,-10.00,-13.00,-7.00,-9.00,-15.00,1440,-7.00,4.00,1440,1.00,1.00,9.00,-16.00,-26.00
2210,2012-09-23,3.00,-14.00,-20.00,14.00,59.00,1440,78.00,-10.00,1440,122.00,-1.00,0.00,21.00,-8.00,28.00
75,2012-09-23,3.00,-14.00,-20.00,14.00,59.00,1440,78.00,-10.00,1440,122.00,-1.00,0.00,21.00,-8.00,28.00
910,2012-09-23,3.00,-14.00,-20.00,14.00,59.00,1440,78.00,-10.00,1440,122.00,-1.00,0.00,21.00,-8.00,28.00
2210,2012-09-24,36.00,-6.00,-25.00,0.00,12.00,-8.00,1440,1440,24.00,-5.00,-14.00,1440,26.00,24.00,272.00
75,2012-09-24,36.00,-6.00,-25.00,0.00,12.00,-8.00,1440,1440,24.00,-5.00,-14.00,1440,26.00,24.00,272.00
910,2012-09-24,36.00,-6.00,-25.00,0.00,12.00,-8.00,1440,1440,24.00,-5.00,-14.00,1440,26.00,24.00,272.00
2210,2012-09-25,90.00,-9.00,-12.00,-9.00,233.00,21.00,69.00,-1.00,-8.00,-9.00,18.00,11.00,-6.00,22.00,-12.00
75,2012-09-25,90.00,-9.00,-12.00,-9.00,233.00,21.00,69.00,-1.00,-8.00,-9.00,18.00,11.00,-6.00,22.00,-12.00
910,2012-09-25,90.00,-9.00,-12.00,-9.00,233.00,21.00,69.00,-1.00,-8.00,-9.00,18.00,11.00,-6.00,22.00,-12.00
2210,2012-09-26,4.00,-13.00,-23.00,0.00,-12.00,-15.00,4.00,3.00,-16.00,-9.00,3.00,-9.00,-13.00,1440,16.00
75,2012-09-26,4.00,-13.00,-23.00,0.00,-12.00,-15.00,4.00,3.00,-16.00,-9.00,3.00,-9.00,-13.00,1440,16.00
910,2012-09-26,4.00,-13.00,-23.00,0.00,-12.00,-15.00,4.00,3.00,-16.00,-9.00,3.00,-9.00,-13.00,1440,16.00
2210,2012-09-27,41.00,9.00,-13.00,165.00,0.00,16.00,28.00,-10.00,23.00,-5.00,1440,7.00,13.00,22.00,-8.00
75,2012-09-27,41.00,9.00,-13.00,165.00,0.00,16.00,28.00,-10.00,23.00,-5.00,1440,7.00,13.00,22.00,-8.00
910,2012-09-27,41.00,9.00,-13.00,165.00,0.00,16.00,28.00,-10.00,23.00,-5.00,1440,7.00,13.00,22.00,-8.00
2210,2012-09-28,19.00,-14.00,-31.00,6.00,49.00,12.00,10.00,15.00,75.00,-8.00,-7.00,-8.00,2.00,22.00,-20.00
75,2012-09-28,19.00,-14.00,-31.00,6.00,49.00,12.00,10.00,15.00,75.00,-8.00,-7.00,-8.00,2.00,22.00,-20.00
910,2012-09-28,19.00,-14.00,-31.00,6.00,49.00,12.00,10.00,15.00,75.00,-8.00,-7.00,-8.00,2.00,22.00,-20.00
2210,2012-09-29,6.00,-2.00,-14.00,-2.00,57.00,62.00,-4.00,1.00,13.00,-6.00,6.00,-5.00,1.00,-6.00,42.00
75,2012-09-29,6.00,-2.00,-14.00,-2.00,57.00,62.00,-4.00,1.00,13.00,-6.00,6.00,-5.00,1.00,-6.00,42.00
910,2012-09-29,6.00,-2.00,-14.00,-2.00,57.00,62.00,-4.00,1.00,13.00,-6.00,6.00,-5.00,1.00,-6.00,42.00
2210,2012-09-30,54.00,6.00,-16.00,2.00,52.00,-2.00,12.00,-3.00,-12.00,97.00,-7.00,21.00,69.00,-7.00,9.00
75,2012-09-30,54.00,6.00,-16.00,2.00,52.00,-2.00,12.00,-3.00,-12.00,97.00,-7.00,21.00,69.00,-7.00,9.00
910,2012-09-30,54.00,6.00,-16.00,2.00,52.00,-2.00,12.00,-3.00,-12.00,97.00,-7.00,21.00,69.00,-7.00,9.00
2210,2012-10-01,3.00,-10.00,-25.00,-4.00,21.00,10.00,3.00,14.00,-7.00,22.00,-14.00,6.00,5.00,-3.00,-12.00
75,2012-10-01,3.00,-10.00,-25.00,-4.00,21.00,10.00,3.00,14.00,-7.00,22.00,-14.00,6.00,5.00,-3.00,-12.00
910,2012-10-01,3.00,-10.00,-25.00,-4.00,21.00,10.00,3.00,14.00,-7.00,22.00,-14.00,6.00,5.00,-3.00,-12.00
2210,2012-10-02,-18.00,18.00,-10.00,-1.00,12.00,-6.00,-2.00,-6.00,60.00,-12.00,-9.00,79.00,-4.00,-15.00,-13.00
75,2012-10-02,-18.00,18.00,-10.00,-1.00,12.00,-6.00,-2.00,-6.00,60.00,-12.00,-9.00,79.00,-4.00,-15.00,-13.00
910,2012-10-02,-18.00,18.00,-10.00,-1.00,12.00,-6.00,-2.00,-6.00,60.00,-12.00,-9.00,79.00,-4.00,-15.00,-13.00
2210,2012-10-03,20.00,-12.00,7.00,-20.00,-17.00,-14.00,-5.00,-6.00,-4.00,-15.00,-10.00,-14.00,18.00,104.00,-6.00
75,2012-10-03,20.00,-12.00,7.00,-20.00,-17.00,-14.00,-5.00,-6.00,-4.00,-15.00,-10.00,-14.00,18.00,104.00,-6.00
910,2012-10-03,20.00,-12.00,7.00,-20.00,-17.00,-14.00,-5.00,-6.00,-4.00,-15.00,-10.00,-14.00,18.00,104.00,-6.00
2210,2012-10-04,-12.00,32.00,-8.00,-24.00,-25.00,-6.00,4.00,-16.00,-12.00,-22.00,-8.00,-16.00,-1.00,-16.00,-7.00
75,2012-10-04,-12.00,32.00,-8.00,-24.00,-25.00,-6.00,4.00,-16.00,-12.00,-22.00,-8.00,-16.00,-1.00,-16.00,-7.00
910,2012-10-04,-12.00,32.00,-8.00,-24.00,-25.00,-6.00,4.00,-16.00,-12.00,-22.00,-8.00,-16.00,-1.00,-16.00,-7.00
2210,2012-10-05,11.00,-6.00,-13.00,19.00,-7.00,-5.00,136.00,-10.00,4.00,4.00,164.00,35.00,19.00,28.00,-36.00
75,2012-10-05,11.00,-6.00,-13.00,19.00,-7.00,-5.00,136.00,-10.00,4.00,4.00,164.00,35.00,19.00,28.00,-36.00
910,2012-10-05,11.00,-6.00,-13.00,19.00,-7.00,-5.00,136.00,-10.00,4.00,4.00,164.00,35.00,19.00,28.00,-36.00
2210,2012-10-06,-3.00,-3.00,-2.00,-21.00,15.00,5.00,21.00,20.00,-1.00,-9.00,25.00,-15.00,72.00,-7.00,84.00
75,2012-10-06,-3.00,-3.00,-2.00,-21.00,15.00,5.00,21.00,20.00,-1.00,-9.00,25.00,-15.00,72.00,-7.00,84.00
2210,2012-10-07,-1.00,-10.00,39.00,-18.00,-18.00,61.00,0.00,-11.00,50.00,19.00,-8.00,-10.00,-20.00,27.00,13.00
75,2012-10-07,-1.00,-10.00,39.00,-18.00,-18.00,61.00,0.00,-11.00,50.00,19.00,-8.00,-10.00,-20.00,27.00,13.00
910,2012-10-07,-1.00,-10.00,39.00,-18.00,-18.00,61.00,0.00,-11.00,50.00,19.00,-8.00,-10.00,-20.00,27.00,13.00
2210,2012-10-08,-2.00,-9.00,-4.00,-12.00,-20.00,3.00,-10.00,-11.00,-6.00,-7.00,12.00,27.00,5.00,-10.00,-10.00
75,2012-10-08,-2.00,-9.00,-4.00,-12.00,-20.00,3.00,-10.00,-11.00,-6.00,-7.00,12.00,27.00,5.00,-10.00,-10.00
910,2012-10-08,-2.00,-9.00,-4.00,-12.00,-20.00,3.00,-10.00,-11.00,-6.00,-7.00,12.00,27.00,5.00,-10.00,-10.00
2210,2012-10-09,-5.00,-13.00,-12.00,18.00,7.00,-12.00,-7.00,-18.00,-21.00,31.00,-13.00,0.00,-9.00,-10.00,-6.00
75,2012-10-09,-5.00,-13.00,-12.00,18.00,7.00,-12.00,-7.00,-18.00,-21.00,31.00,-13.00,0.00,-9.00,-10.00,-6.00
910,2012-10-09,-5.00,-13.00,-12.00,18.00,7.00,-12.00,-7.00,-18.00,-21.00,31.00,-13.00,0.00,-9.00,-10.00,-6.00
2210,2012-10-10,-1.00,72.00,17.00,-13.00,10.00,-9.00,-10.00,-2.00,1440,12.00,11.00,-2.00,3.00,9.00,-2.00
75,2012-10-10,-1.00,72.00,17.00,-13.00,10.00,-9.00,-10.00,-2.00,1440,12.00,11.00,-2.00,3.00,9.00,-2.00
910,2012-10-10,-1.00,72.00,17.00,-13.00,10.00,-9.00,-10.00,-2.00,1440,12.00,11.00,-2.00,3.00,9.00,-2.00
2210,2012-10-11,27.00,-1.00,-4.00,-25.00,62.00,10.00,0.00,-12.00,52.00,-1.00,-5.00,-14.00,20.00,39.00,-2.00
75,2012-10-11,27.00,-1.00,-4.00,-25.00,62.00,10.00,0.00,-12.00,52.00,-1.00,-5.00,-14.00,20.00,39.00,-2.00
910,2012-10-11,27.00,-1.00,-4.00,-25.00,62.00,10.00,0.00,-12.00,52.00,-1.00,-5.00,-14.00,20.00,39.00,-2.00
2210,2012-10-12,-5.00,4.00,31.00,6.00,81.00,-10.00,-1.00,-3.00,105.00,-1.00,13.00,-10.00,-12.00,-1.00,-5.00
75,2012-10-12,-5.00,4.00,31.00,6.00,81.00,-10.00,-1.00,-3.00,105.00,-1.00,13.00,-10.00,-12.00,-1.00,-5.00
910,2012-10-12,-5.00,4.00,31.00,6.00,81.00,-10.00,-1.00,-3.00,105.00,-1.00,13.00,-10.00,-12.00,-1.00,-5.00
2210,2012-10-13,-9.00,49.00,-8.00,-14.00,60.00,17.00,2.00,16.00,1.00,-5.00,-6.00,10.00,-11.00,9.00,6.00
75,2012-10-13,-9.00,49.00,-8.00,-14.00,60.00,17.00,2.00,16.00,1.00,-5.00,-6.00,10.00,-11.00,9.00,6.00
2210,2012-10-14,-20.00,24.00,-22.00,-1.00,18.00,0.00,-7.00,-14.00,8.00,26.00,-14.00,8.00,-11.00,-19.00,53.00
75,2012-10-14,-20.00,24.00,-22.00,-1.00,18.00,0.00,-7.00,-14.00,8.00,26.00,-14.00,8.00,-11.00,-19.00,53.00
910,2012-10-14,-20.00,24.00,-22.00,-1.00,18.00,0.00,-7.00,-14.00,8.00,26.00,-14.00,8.00,-11.00,-19.00,53.00
2210,2012-10-15,-13.00,-23.00,-12.00,-29.00,9.00,22.00,-3.00,-3.00,-3.00,23.00,-6.00,-19.00,30.00,-4.00,-12.00
75,2012-10-15,-13.00,-23.00,-12.00,-29.00,9.00,22.00,-3.00,-3.00,-3.00,23.00,-6.00,-19.00,30.00,-4.00,-12.00
910,2012-10-15,-13.00,-23.00,-12.00,-29.00,9.00,22.00,-3.00,-3.00,-3.00,23.00,-6.00,-19.00,30.00,-4.00,-12.00
2210,2012-10-16,-5.00,-12.00,-20.00,2.00,16.00,-2.00,-2.00,-11.00,-3.00,-8.00,4.00,-10.00,4.00,-21.00,-9.00
75,2012-10-16,-5.00,-12.00,-20.00,2.00,16.00,-2.00,-2.00,-11.00,-3.00,-8.00,4.00,-10.00,4.00,-21.00,-9.00
910,2012-10-16,-5.00,-12.00,-20.00,2.00,16.00,-2.00,-2.00,-11.00,-3.00,-8.00,4.00,-10.00,4.00,-21.00,-9.00
2210,2012-10-17,-6.00,-4.00,-9.00,-15.00,-7.00,2.00,8.00,-10.00,-5.00,0.00,-13.00,-9.00,2.00,-28.00,-11.00
75,2012-10-17,-6.00,-4.00,-9.00,-15.00,-7.00,2.00,8.00,-10.00,-5.00,0.00,-13.00,-9.00,2.00,-28.00,-11.00
910,2012-10-17,-6.00,-4.00,-9.00,-15.00,-7.00,2.00,8.00,-10.00,-5.00,0.00,-13.00,-9.00,2.00,-28.00,-11.00
2210,2012-10-18,24.00,44.00,-22.00,-17.00,26.00,14.00,1.00,0.00,-29.00,2.00,6.00,-10.00,-11.00,8.00,18.00
75,2012-10-18,24.00,44.00,-22.00,-17.00,26.00,14.00,1.00,0.00,-29.00,2.00,6.00,-10.00,-11.00,8.00,18.00
910,2012-10-18,24.00,44.00,-22.00,-17.00,26.00,14.00,1.00,0.00,-29.00,2.00,6.00,-10.00,-11.00,8.00,18.00
2210,2012-10-19,2.00,-4.00,-10.00,-8.00,-10.00,86.00,0.00,-15.00,-13.00,-10.00,-2.00,-12.00,19.00,-14.00,54.00
75,2012-10-19,2.00,-4.00,-10.00,-8.00,-10.00,86.00,0.00,-15.00,-13.00,-10.00,-2.00,-12.00,19.00,-14.00,54.00
910,2012-10-19,2.00,-4.00,-10.00,-8.00,-10.00,86.00,0.00,-15.00,-13.00,-10.00,-2.00,-12.00,19.00,-14.00,54.00
2210,2012-10-20,-19.00,-4.00,-29.00,-12.00,13.00,-19.00,31.00,-4.00,-17.00,-8.00,7.00,7.00,18.00,-1.00,-4.00
75,2012-10-20,-19.00,-4.00,-29.00,-12.00,13.00,-19.00,31.00,-4.00,-17.00,-8.00,7.00,7.00,18.00,-1.00,-4.00
2210,2012-10-21,-8.00,-1.00,-9.00,2.00,2.00,-24.00,-1.00,13.00,-5.00,-10.00,-3.00,-15.00,3.00,-10.00,-14.00
75,2012-10-21,-8.00,-1.00,-9.00,2.00,2.00,-24.00,-1.00,13.00,-5.00,-10.00,-3.00,-15.00,3.00,-10.00,-14.00
910,2012-10-21,-8.00,-1.00,-9.00,2.00,2.00,-24.00,-1.00,13.00,-5.00,-10.00,-3.00,-15.00,3.00,-10.00,-14.00
2210,2012-10-22,2.00,12.00,-4.00,33.00,54.00,17.00,10.00,-7.00,39.00,35.00,10.00,10.00,10.00,10.00,-3.00
75,2012-10-22,2.00,12.00,-4.00,33.00,54.00,17.00,10.00,-7.00,39.00,35.00,10.00,10.00,10.00,10.00,-3.00
910,2012-10-22,2.00,12.00,-4.00,33.00,54.00,17.00,10.00,-7.00,39.00,35.00,10.00,10.00,10.00,10.00,-3.00
2210,2012-10-23,-15.00,7.00,-12.00,-6.00,-18.00,-6.00,-15.00,1.00,-20.00,-4.00,-15.00,3.00,-13.00,-8.00,15.00
75,2012-10-23,-15.00,7.00,-12.00,-6.00,-18.00,-6.00,-15.00,1.00,-20.00,-4.00,-15.00,3.00,-13.00,-8.00,15.00
910,2012-10-23,-15.00,7.00,-12.00,-6.00,-18.00,-6.00,-15.00,1.00,-20.00,-4.00,-15.00,3.00,-13.00,-8.00,15.00
2210,2012-10-24,-11.00,-19.00,-23.00,-21.00,-9.00,-13.00,-6.00,-14.00,2.00,-22.00,29.00,-8.00,16.00,-11.00,-9.00
75,2012-10-24,-11.00,-19.00,-23.00,-21.00,-9.00,-13.00,-6.00,-14.00,2.00,-22.00,29.00,-8.00,16.00,-11.00,-9.00
910,2012-10-24,-11.00,-19.00,-23.00,-21.00,-9.00,-13.00,-6.00,-14.00,2.00,-22.00,29.00,-8.00,16.00,-11.00,-9.00
2210,2012-10-25,16.00,-1.00,-12.00,-16.00,-21.00,31.00,-1.00,-13.00,15.00,-2.00,-7.00,13.00,-4.00,-32.00,-24.00
75,2012-10-25,16.00,-1.00,-12.00,-16.00,-21.00,31.00,-1.00,-13.00,15.00,-2.00,-7.00,13.00,-4.00,-32.00,-24.00
910,2012-10-25,16.00,-1.00,-12.00,-16.00,-21.00,31.00,-1.00,-13.00,15.00,-2.00,-7.00,13.00,-4.00,-32.00,-24.00
2210,2012-10-26,6.00,18.00,-10.00,13.00,-5.00,37.00,11.00,-6.00,5.00,1.00,32.00,-9.00,-12.00,1440,-7.00
75,2012-10-26,6.00,18.00,-10.00,13.00,-5.00,37.00,11.00,-6.00,5.00,1.00,32.00,-9.00,-12.00,1440,-7.00
910,2012-10-26,6.00,18.00,-10.00,13.00,-5.00,37.00,11.00,-6.00,5.00,1.00,32.00,-9.00,-12.00,1440,-7.00
2210,2012-10-27,-11.00,-9.00,-28.00,-19.00,4.00,10.00,7.00,9.00,8.00,-14.00,14.00,740.00,8.00,-11.00,-6.00
75,2012-10-27,-11.00,-9.00,-28.00,-19.00,4.00,10.00,7.00,9.00,8.00,-14.00,14.00,740.00,8.00,-11.00,-6.00
2210,2012-10-28,-15.00,-11.00,5.00,-18.00,-14.00,1.00,13.00,-6.00,4.00,0.00,3.00,26.00,-14.00,-19.00,7.00
75,2012-10-28,-15.00,-11.00,5.00,-18.00,-14.00,1.00,13.00,-6.00,4.00,0.00,3.00,26.00,-14.00,-19.00,7.00
910,2012-10-28,-15.00,-11.00,5.00,-18.00,-14.00,1.00,13.00,-6.00,4.00,0.00,3.00,26.00,-14.00,-19.00,7.00
2210,2012-10-29,-10.00,1440,-8.00,-17.00,-27.00,-16.00,-1.00,-31.00,-14.00,-3.00,-6.00,-22.00,-9.00,-23.00,4.00
75,2012-10-29,-10.00,1440,-8.00,-17.00,-27.00,-16.00,-1.00,-31.00,-14.00,-3.00,-6.00,-22.00,-9.00,-23.00,4.00
910,2012-10-29,-10.00,1440,-8.00,-17.00,-27.00,-16.00,-1.00,-31.00,-14.00,-3.00,-6.00,-22.00,-9.00,-23.00,4.00
2210,2012-10-30,-23.00,-8.00,-13.00,-27.00,-34.00,-18.00,2.00,-5.00,19.00,-18.00,1440,-2.00,-7.00,0.00,-32.00
75,2012-10-30,-23.00,-8.00,-13.00,-27.00,-34.00,-18.00,2.00,-5.00,19.00,-18.00,1440,-2.00,-7.00,0.00,-32.00
910,2012-10-30,-23.00,-8.00,-13.00,-27.00,-34.00,-18.00,2.00,-5.00,19.00,-18.00,1440,-2.00,-7.00,0.00,-32.00
2210,2012-10-31,-19.00,-13.00,-5.00,102.00,-19.00,0.00,-6.00,-10.00,-10.00,-3.00,-7.00,22.00,-25.00,-14.00,-14.00
75,2012-10-31,-19.00,-13.00,-5.00,102.00,-19.00,0.00,-6.00,-10.00,-10.00,-3.00,-7.00,22.00,-25.00,-14.00,-14.00
910,2012-10-31,-19.00,-13.00,-5.00,102.00,-19.00,0.00,-6.00,-10.00,-10.00,-3.00,-7.00,22.00,-25.00,-14.00,-14.00
2210,2012-11-01,20.00,-3.00,32.00,-1.00,-35.00,0.00,0.00,-6.00,31.00,6.00,-14.00,-4.00,-18.00,9.00,-7.00
75,2012-11-01,20.00,-3.00,32.00,-1.00,-35.00,0.00,0.00,-6.00,31.00,6.00,-14.00,-4.00,-18.00,9.00,-7.00
910,2012-11-01,20.00,-3.00,32.00,-1.00,-35.00,0.00,0.00,-6.00,31.00,6.00,-14.00,-4.00,-18.00,9.00,-7.00
2210,2012-11-02,-15.00,-3.00,-27.00,-10.00,-29.00,-10.00,-13.00,-10.00,-7.00,-1.00,-5.00,-14.00,-7.00,37.00,-19.00
75,2012-11-02,-15.00,-3.00,-27.00,-10.00,-29.00,-10.00,-13.00,-10.00,-7.00,-1.00,-5.00,-14.00,-7.00,37.00,-19.00
910,2012-11-02,-15.00,-3.00,-27.00,-10.00,-29.00,-10.00,-13.00,-10.00,-7.00,-1.00,-5.00,-14.00,-7.00,37.00,-19.00
2210,2012-11-03,-14.00,2.00,-27.00,-24.00,5.00,-10.00,12.00,-9.00,-20.00,7.00,-4.00,10.00,96.00,-13.00,-20.00
75,2012-11-03,-14.00,2.00,-27.00,-24.00,5.00,-10.00,12.00,-9.00,-20.00,7.00,-4.00,10.00,96.00,-13.00,-20.00
2210,2012-11-04,15.00,-10.00,-7.00,-3.00,7.00,5.00,-7.00,-7.00,1.00,-2.00,-15.00,60.00,-24.00,-6.00,444.00
1810,2012-11-04,15.00,-10.00,-7.00,-3.00,7.00,5.00,-7.00,-7.00,1.00,-2.00,-15.00,60.00,-24.00,-6.00,444.00
910,2012-11-04,15.00,-10.00,-7.00,-3.00,7.00,5.00,-7.00,-7.00,1.00,-2.00,-15.00,60.00,-24.00,-6.00,444.00
2210,2012-11-05,2.00,-3.00,-10.00,-24.00,-11.00,-1.00,2.00,3.00,-5.00,17.00,-6.00,-7.00,-3.00,-2.00,18.00
1810,2012-11-05,2.00,-3.00,-10.00,-24.00,-11.00,-1.00,2.00,3.00,-5.00,17.00,-6.00,-7.00,-3.00,-2.00,18.00
910,2012-11-05,2.00,-3.00,-10.00,-24.00,-11.00,-1.00,2.00,3.00,-5.00,17.00,-6.00,-7.00,-3.00,-2.00,18.00
2210,2012-11-06,-1.00,-15.00,-23.00,-11.00,-7.00,-5.00,7.00,-6.00,-12.00,-2.00,-23.00,-7.00,-3.00,0.00,-14.00
