FlightNum,FlightDate,Carrier_Origin_Del1,Carrier_Origin_Del2,Carrier_Origin_Del3,Carrier_Origin_Del4,Carrier_Origin_Del5
910,2012-09-01,-1.00,-1.00,-1.00,-4.00,-2.00
2210,2012-09-02,-4.00,-2.00,-5.00,1.00,2.00
75,2012-09-02,-4.00,-2.00,-5.00,1.00,2.00
910,2012-09-02,-4.00,-2.00,-5.00,1.00,2.00
2210,2012-09-03,-3.00,0.00,-5.00,-5.00,3.00
75,2012-09-03,-3.00,0.00,-5.00,-5.00,3.00
910,2012-09-03,-3.00,0.00,-5.00,-5.00,3.00
2210,2012-09-04,-2.00,112.00,-3.00,10.00,-3.00
75,2012-09-04,-2.00,112.00,-3.00,10.00,-3.00
910,2012-09-04,-2.00,112.00,-3.00,10.00,-3.00
2210,2012-09-05,-4.00,2.00,-4.00,11.00,0.00
75,2012-09-05,-4.00,2.00,-4.00,11.00,0.00
910,2012-09-05,-4.00,2.00,-4.00,11.00,0.00
2210,2012-09-06,7.00,3.00,-1.00,0.00,0.00
75,2012-09-06,7.00,3.00,-1.00,0.00,0.00
910,2012-09-06,7.00,3.00,-1.00,0.00,0.00
2210,2012-09-07,8.00,4.00,5.00,0.00,-3.00
75,2012-09-07,8.00,4.00,5.00,0.00,-3.00
910,2012-09-07,8.00,4.00,5.00,0.00,-3.00
2210,2012-09-08,-4.00,-5.00,-3.00,-4.00,-3.00
75,2012-09-08,-4.00,-5.00,-3.00,-4.00,-3.00
910,2012-09-08,-4.00,-5.00,-3.00,-4.00,-3.00
2210,2012-09-09,-4.00,-1.00,-1.00,0.00,2.00
75,2012-09-09,-4.00,-1.00,-1.00,0.00,2.00
910,2012-09-09,-4.00,-1.00,-1.00,0.00,2.00
2210,2012-09-10,-2.00,-3.00,7.00,6.00,-6.00
75,2012-09-10,-2.00,-3.00,7.00,6.00,-6.00
910,2012-09-10,-2.00,-3.00,7.00,6.00,-6.00
2210,2012-09-11,0.00,43.00,-4.00,-1.00,0.00
75,2012-09-11,0.00,43.00,-4.00,-1.00,0.00
910,2012-09-11,0.00,43.00,-4.00,-1.00,0.00
2210,2012-09-12,-2.00,-3.00,-2.00,-1.00,-4.00
75,2012-09-12,-2.00,-3.00,-2.00,-1.00,-4.00
910,2012-09-12,-2.00,-3.00,-2.00,-1.00,-4.00
2210,2012-09-13,11.00,-1.00,-4.00,-2.00,-4.00
75,2012-09-13,11.00,-1.00,-4.00,-2.00,-4.00
910,2012-09-13,11.00,-1.00,-4.00,-2.00,-4.00
2210,2012-09-14,-3.00,3.00,4.00,-1.00,-4.00
75,2012-09-14,-3.00,3.00,4.00,-1.00,-4.00
910,2012-09-14,-3.00,3.00,4.00,-1.00,-4.00
2210,2012-09-15,-1.00,9.00,34.00,-3.00,-1.00
75,2012-09-15,-1.00,9.00,34.00,-3.00,-1.00
910,2012-09-15,-1.00,9.00,34.00,-3.00,-1.00
2210,2012-09-16,-6.00,-1.00,-4.00,-4.00,-1.00
75,2012-09-16,-6.00,-1.00,-4.00,-4.00,-1.00
910,2012-09-16,-6.00,-1.00,-4.00,-4.00,-1.00
2210,2012-09-17,0.00,-3.00,12.00,0.00,15.00
75,2012-09-17,0.00,-3.00,12.00,0.00,15.00
910,2012-09-17,0.00,-3.00,12.00,0.00,15.00
2210,2012-09-18,1.00,77.00,83.00,3.00,36.00
75,2012-09-18,1.00,77.00,83.00,3.00,36.00
910,2012-09-18,1.00,77.00,83.00,3.00,36.00
2210,2012-09-19,-1.00,-4.00,-1.00,-5.00,-5.00
75,2012-09-19,-1.00,-4.00,-1.00,-5.00,-5.00
910,2012-09-19,-1.00,-4.00,-1.00,-5.00,-5.00
2210,2012-09-20,6.00,5.00,15.00,34.00,14.00
75,2012-09-20,6.00,5.00,15.00,34.00,14.00
910,2012-09-20,6.00,5.00,15.00,34.00,14.00
2210,2012-09-21,3.00,-4.00,8.00,7.00,-4.00
75,2012-09-21,3.00,-4.00,8.00,7.00,-4.00
910,2012-09-21,3.00,-4.00,8.00,7.00,-4.00
2210,2012-09-22,-4.00,-5.00,3.00,7.00,6.00
75,2012-09-22,-4.00,-5.00,3.00,7.00,6.00
910,2012-09-22,-4.00,-5.00,3.00,7.00,6.00
2210,2012-09-23,-1.00,-7.00,-5.00,1.00,-5.00
75,2012-09-23,-1.00,-7.00,-5.00,1.00,-5.00
910,2012-09-23,-1.00,-7.00,-5.00,1.00,-5.00
2210,2012-09-24,-4.00,62.00,-2.00,8.00,-3.00
75,2012-09-24,-4.00,62.00,-2.00,8.00,-3.00
910,2012-09-24,-4.00,62.00,-2.00,8.00,-3.00
2210,2012-09-25,3.00,-1.00,0.00,-4.00,-2.00
75,2012-09-25,3.00,-1.00,0.00,-4.00,-2.00
910,2012-09-25,3.00,-1.00,0.00,-4.00,-2.00
2210,2012-09-26,-3.00,-1.00,5.00,-4.00,-2.00
75,2012-09-26,-3.00,-1.00,5.00,-4.00,-2.00
910,2012-09-26,-3.00,-1.00,5.00,-4.00,-2.00
2210,2012-09-27,0.00,5.00,-3.00,5.00,2.00
75,2012-09-27,0.00,5.00,-3.00,5.00,2.00
910,2012-09-27,0.00,5.00,-3.00,5.00,2.00
2210,2012-09-28,23.00,-2.00,-2.00,7.00,-5.00
75,2012-09-28,23.00,-2.00,-2.00,7.00,-5.00
910,2012-09-28,23.00,-2.00,-2.00,7.00,-5.00
2210,2012-09-29,0.00,-2.00,-3.00,1.00,-4.00
75,2012-09-29,0.00,-2.00,-3.00,1.00,-4.00
910,2012-09-29,0.00,-2.00,-3.00,1.00,-4.00
2210,2012-09-30,8.00,0.00,16.00,0.00,12.00
75,2012-09-30,8.00,0.00,16.00,0.00,12.00
910,2012-09-30,8.00,0.00,16.00,0.00,12.00
2210,2012-10-01,6.00,-5.00,1.00,-2.00,-1.00
75,2012-10-01,6.00,-5.00,1.00,-2.00,-1.00
910,2012-10-01,6.00,-5.00,1.00,-2.00,-1.00
2210,2012-10-02,-2.00,7.00,-2.00,-4.00,2.00
75,2012-10-02,-2.00,7.00,-2.00,-4.00,2.00
910,2012-10-02,-2.00,7.00,-2.00,-4.00,2.00
2210,2012-10-03,-2.00,-2.00,2.00,-5.00,-3.00
75,2012-10-03,-2.00,-2.00,2.00,-5.00,-3.00
910,2012-10-03,-2.00,-2.00,2.00,-5.00,-3.00
2210,2012-10-04,0.00,-4.00,13.00,2.00,-5.00
75,2012-10-04,0.00,-4.00,13.00,2.00,-5.00
910,2012-10-04,0.00,-4.00,13.00,2.00,-5.00
2210,2012-10-05,3.00,0.00,42.00,-4.00,1.00
75,2012-10-05,3.00,0.00,42.00,-4.00,1.00
910,2012-10-05,3.00,0.00,42.00,-4.00,1.00
2210,2012-10-06,1.00,-5.00,4.00,-7.00,-5.00
75,2012-10-06,1.00,-5.00,4.00,-7.00,-5.00
2210,2012-10-07,-4.00,6.00,0.00,-3.00,-5.00
75,2012-10-07,-4.00,6.00,0.00,-3.00,-5.00
910,2012-10-07,-4.00,6.00,0.00,-3.00,-5.00
2210,2012-10-08,3.00,11.00,27.00,8.00,6.00
75,2012-10-08,3.00,11.00,27.00,8.00,6.00
910,2012-10-08,3.00,11.00,27.00,8.00,6.00
2210,2012-10-09,15.00,-2.00,1.00,-5.00,19.00
75,2012-10-09,15.00,-2.00,1.00,-5.00,19.00
910,2012-10-09,15.00,-2.00,1.00,-5.00,19.00
2210,2012-10-10,2.00,-2.00,0.00,-1.00,57.00
75,2012-10-10,2.00,-2.00,0.00,-1.00,57.00
910,2012-10-10,2.00,-2.00,0.00,-1.00,57.00
2210,2012-10-11,-4.00,-1.00,5.00,5.00,-1.00
75,2012-10-11,-4.00,-1.00,5.00,5.00,-1.00
910,2012-10-11,-4.00,-1.00,5.00,5.00,-1.00
2210,2012-10-12,-3.00,-4.00,-1.00,0.00,12.00
75,2012-10-12,-3.00,-4.00,-1.00,0.00,12.00
910,2012-10-12,-3.00,-4.00,-1.00,0.00,12.00
2210,2012-10-13,-1.00,-3.00,-3.00,0.00,-4.00
75,2012-10-13,-1.00,-3.00,-3.00,0.00,-4.00
2210,2012-10-14,-4.00,-3.00,-1.00,-2.00,-1.00
75,2012-10-14,-4.00,-3.00,-1.00,-2.00,-1.00
910,2012-10-14,-4.00,-3.00,-1.00,-2.00,-1.00
2210,2012-10-15,-1.00,42.00,3.00,-2.00,-5.00
75,2012-10-15,-1.00,42.00,3.00,-2.00,-5.00
910,2012-10-15,-1.00,42.00,3.00,-2.00,-5.00
2210,2012-10-16,0.00,0.00,6.00,-4.00,-6.00
75,2012-10-16,0.00,0.00,6.00,-4.00,-6.00
910,2012-10-16,0.00,0.00,6.00,-4.00,-6.00
2210,2012-10-17,6.00,-2.00,6.00,-6.00,-3.00
75,2012-10-17,6.00,-2.00,6.00,-6.00,-3.00
910,2012-10-17,6.00,-2.00,6.00,-6.00,-3.00
2210,2012-10-18,-4.00,-2.00,-5.00,4.00,4.00
75,2012-10-18,-4.00,-2.00,-5.00,4.00,4.00
910,2012-10-18,-4.00,-2.00,-5.00,4.00,4.00
2210,2012-10-19,0.00,-1.00,-1.00,-3.00,-5.00
75,2012-10-19,0.00,-1.00,-1.00,-3.00,-5.00
910,2012-10-19,0.00,-1.00,-1.00,-3.00,-5.00
2210,2012-10-20,-3.00,0.00,9.00,-3.00,-2.00
75,2012-10-20,-3.00,0.00,9.00,-3.00,-2.00
2210,2012-10-21,3.00,13.00,-2.00,5.00,-1.00
75,2012-10-21,3.00,13.00,-2.00,5.00,-1.00
910,2012-10-21,3.00,13.00,-2.00,5.00,-1.00
2210,2012-10-22,0.00,-3.00,11.00,11.00,-1.00
75,2012-10-22,0.00,-3.00,11.00,11.00,-1.00
910,2012-10-22,0.00,-3.00,11.00,11.00,-1.00
2210,2012-10-23,0.00,2.00,16.00,-4.00,-4.00
75,2012-10-23,0.00,2.00,16.00,-4.00,-4.00
910,2012-10-23,0.00,2.00,16.00,-4.00,-4.00
2210,2012-10-24,-5.00,2.00,-8.00,-5.00,-6.00
75,2012-10-24,-5.00,2.00,-8.00,-5.00,-6.00
910,2012-10-24,-5.00,2.00,-8.00,-5.00,-6.00
2210,2012-10-25,-1.00,8.00,62.00,32.00,5.00
75,2012-10-25,-1.00,8.00,62.00,32.00,5.00
910,2012-10-25,-1.00,8.00,62.00,32.00,5.00
2210,2012-10-26,0.00,0.00,1.00,0.00,16.00
75,2012-10-26,0.00,0.00,1.00,0.00,16.00
910,2012-10-26,0.00,0.00,1.00,0.00,16.00
2210,2012-10-27,5.00,-6.00,0.00,25.00,-5.00
75,2012-10-27,5.00,-6.00,0.00,25.00,-5.00
2210,2012-10-28,0.00,7.00,-3.00,-2.00,-1.00
75,2012-10-28,0.00,7.00,-3.00,-2.00,-1.00
910,2012-10-28,0.00,7.00,-3.00,-2.00,-1.00
2210,2012-10-29,4.00,1.00,-1.00,1440,3.00
75,2012-10-29,4.00,1.00,-1.00,1440,3.00
910,2012-10-29,4.00,1.00,-1.00,1440,3.00
2210,2012-10-30,-2.00,-5.00,6.00,17.00,-3.00
75,2012-10-30,-2.00,-5.00,6.00,17.00,-3.00
910,2012-10-30,-2.00,-5.00,6.00,17.00,-3.00
2210,2012-10-31,15.00,-2.00,-7.00,0.00,-1.00
75,2012-10-31,15.00,-2.00,-7.00,0.00,-1.00
910,2012-10-31,15.00,-2.00,-7.00,0.00,-1.00
2210,2012-11-01,-4.00,-5.00,-1.00,5.00,-3.00
75,2012-11-01,-4.00,-5.00,-1.00,5.00,-3.00
910,2012-11-01,-4.00,-5.00,-1.00,5.00,-3.00
2210,2012-11-02,-2.00,-1.00,-3.00,0.00,-2.00
75,2012-11-02,-2.00,-1.00,-3.00,0.00,-2.00
910,2012-11-02,-2.00,-1.00,-3.00,0.00,-2.00
2210,2012-11-03,-3.00,-6.00,-5.00,-3.00,-1.00
75,2012-11-03,-3.00,-6.00,-5.00,-3.00,-1.00
2210,2012-11-04,-3.00,3.00,4.00,0.00,-1.00
1810,2012-11-04,-3.00,3.00,4.00,0.00,-1.00
910,2012-11-04,-3.00,3.00,4.00,0.00,-1.00
2210,2012-11-05,0.00,0.00,2.00,2.00,13.00
1810,2012-11-05,0.00,0.00,2.00,2.00,13.00
910,2012-11-05,0.00,0.00,2.00,2.00,13.00
2210,2012-11-06,52.00,12.00,25.00,2.00,8.00
1810,2012-11-06,52.00,12.00,25.00,2.00,8.00
910,2012-11-06,52.00,12.00,25.00,2.00,8.00
2210,2012-11-07,11.00,-6.00,0.00,-4.00,0.00
1810,2012-11-07,11.00,-6.00,0.00,-4.00,0.00
910,2012-11-07,11.00,-6.00,0.00,-4.00,0.00
2210,2012-11-08,6.00,-2.00,13.00,0.00,1.00
1810,2012-11-08,6.00,-2.00,13.00,0.00,1.00
910,2012-11-08,6.00,-2.00,13.00,0.00,1.00
2210,2012-11-09,4.00,0.00,-5.00,-5.00,-3.00
1810,2012-11-09,4.00,0.00,-5.00,-5.00,-3.00
910,2012-11-09,4.00,0.00,-5.00,-5.00,-3.00
2210,2012-11-10,-2.00,-5.00,-1.00,1.00,3.00
1810,2012-11-10,-2.00,-5.00,-1.00,1.00,3.00
2210,2012-11-11,0.00,3.00,-4.00,-3.00,3.00
1810,2012-11-11,0.00,3.00,-4.00,-3.00,3.00
910,2012-11-11,0.00,3.00,-4.00,-3.00,3.00
2210,2012-11-12,2.00,1.00,2.00,1.00,-4.00
1810,2012-11-12,2.00,1.00,2.00,1.00,-4.00
910,2012-11-12,2.00,1.00,2.00,1.00,-4.00
2210,2012-11-13,-2.00,-1.00,-2.00,-1.00,-4.00
1810,2012-11-13,-2.00,-1.00,-2.00,-1.00,-4.00
910,2012-11-13,-2.00,-1.00,-2.00,-1.00,-4.00
2210,2012-11-14,-1.00,-1.00,4.00,10.00,42.00
1810,2012-11-14,-1.00,-1.00,4.00,10.00,42.00
910,2012-11-14,-1.00,-1.00,4.00,10.00,42.00
2210,2012-11-15,-4.00,0.00,0.00,18.00,-3.00
1810,2012-11-15,-4.00,0.00,0.00,18.00,-3.00
910,2012-11-15,-4.00,0.00,0.00,18.00,-3.00
2210,2012-11-16,-2.00,1.00,5.00,-3.00,1.00
1810,2012-11-16,-2.00,1.00,5.00,-3.00,1.00
910,2012-11-16,-2.00,1.00,5.00,-3.00,1.00
2210,2012-11-17,-5.00,0.00,-2.00,-4.00,-1.00
1810,2012-11-17,-5.00,0.00,-2.00,-4.00,-1.00
2210,2012-11-18,-2.00,-2.00,-1.00,-1.00,-2.00
1810,2012-11-18,-2.00,-2.00,-1.00,-1.00,-2.00
910,2012-11-18,-2.00,-2.00,-1.00,-1.00,-2.00
2210,2012-11-19,-1.00,-2.00,58.00,8.00,0.00
1810,2012-11-19,-1.00,-2.00,58.00,8.00,0.00
910,2012-11-19,-1.00,-2.00,58.00,8.00,0.00
2210,2012-11-20,-4.00,-1.00,-5.00,-3.00,15.00
1810,2012-11-20,-4.00,-1.00,-5.00,-3.00,15.00
910,2012-11-20,-4.00,-1.00,-5.00,-3.00,15.00
2210,2012-11-21,12.00,-3.00,-3.00,10.00,-2.00
1810,2012-11-21,12.00,-3.00,-3.00,10.00,-2.00
910,2012-11-21,12.00,-3.00,-3.00,10.00,-2.00
2210,2012-11-22,-4.00,-2.00,0.00,-1.00,-2.00
1810,2012-11-23,-5.00,-2.00,-5.00,-3.00,-5.00
2210,2012-11-24,0.00,1.00,-4.00,-4.00,-1.00
1810,2012-11-24,0.00,1.00,-4.00,-4.00,-1.00
910,2012-11-24,0.00,1.00,-4.00,-4.00,-1.00
2210,2012-11-25,-1.00,-4.00,-2.00,7.00,11.00
1810,2012-11-25,-1.00,-4.00,-2.00,7.00,11.00
910,2012-11-25,-1.00,-4.00,-2.00,7.00,11.00
2210,2012-11-26,8.00,4.00,14.00,-3.00,-5.00
1810,2012-11-26,8.00,4.00,14.00,-3.00,-5.00
910,2012-11-26,8.00,4.00,14.00,-3.00,-5.00
2210,2012-11-27,0.00,13.00,0.00,44.00,138.00
1810,2012-11-27,0.00,13.00,0.00,44.00,138.00
910,2012-11-27,0.00,13.00,0.00,44.00,138.00
2210,2012-11-28,87.00,-2.00,-3.00,-1.00,39.00
1810,2012-11-28,87.00,-2.00,-3.00,-1.00,39.00
910,2012-11-28,87.00,-2.00,-3.00,-1.00,39.00
2210,2012-11-29,11.00,-3.00,-2.00,-1.00,17.00
1810,2012-11-29,11.00,-3.00,-2.00,-1.00,17.00
910,2012-11-29,11.00,-3.00,-2.00,-1.00,17.00
2210,2012-11-30,-1.00,-3.00,-6.00,-1.00,0.00
1810,2012-11-30,-1.00,-3.00,-6.00,-1.00,0.00
910,2012-11-30,-1.00,-3.00,-6.00,-1.00,0.00
2210,2012-12-01,-1.00,11.00,7.00,-5.00,-3.00
1810,2012-12-01,-1.00,11.00,7.00,-5.00,-3.00
2210,2012-12-02,-1.00,-3.00,-1.00,10.00,-4.00
1810,2012-12-02,-1.00,-3.00,-1.00,10.00,-4.00
910,2012-12-02,-1.00,-3.00,-1.00,10.00,-4.00
2210,2012-12-03,-1.00,-5.00,-3.00,5.00,0.00
1810,2012-12-03,-1.00,-5.00,-3.00,5.00,0.00
910,2012-12-03,-1.00,-5.00,-3.00,5.00,0.00
2210,2012-12-04,2.00,-1.00,1.00,0.00,-5.00
1810,2012-12-04,2.00,-1.00,1.00,0.00,-5.00
910,2012-12-04,2.00,-1.00,1.00,0.00,-5.00
2210,2012-12-05,5.00,-5.00,-1.00,0.00,-1.00
1810,2012-12-05,5.00,-5.00,-1.00,0.00,-1.00
910,2012-12-05,5.00,-5.00,-1.00,0.00,-1.00
2210,2012-12-06,-3.00,-2.00,-1.00,-2.00,-4.00
1810,2012-12-06,-3.00,-2.00,-1.00,-2.00,-4.00
910,2012-12-06,-3.00,-2.00,-1.00,-2.00,-4.00
2210,2012-12-07,26.00,-2.00,-2.00,-6.00,-2.00
1810,2012-12-07,26.00,-2.00,-2.00,-6.00,-2.00
910,2012-12-07,26.00,-2.00,-2.00,-6.00,-2.00
2210,2012-12-08,-2.00,-2.00,-7.00,-3.00,-3.00
1810,2012-12-08,-2.00,-2.00,-7.00,-3.00,-3.00
2210,2012-12-09,9.00,-2.00,-6.00,27.00,-2.00
1810,2012-12-09,9.00,-2.00,-6.00,27.00,-2.00
910,2012-12-09,9.00,-2.00,-6.00,27.00,-2.00
2210,2012-12-10,15.00,20.00,12.00,23.00,1.00
1810,2012-12-10,15.00,20.00,12.00,23.00,1.00
910,2012-12-10,15.00,20.00,12.00,23.00,1.00
2210,2012-12-11,-2.00,-3.00,4.00,28.00,42.00
1810,2012-12-11,-2.00,-3.00,4.00,28.00,42.00
910,2012-12-11,-2.00,-3.00,4.00,28.00,42.00
2210,2012-12-12,-1.00,-3.00,-2.00,2.00,2.00
1810,2012-12-12,-1.00,-3.00,-2.00,2.00,2.00
910,2012-12-12,-1.00,-3.00,-2.00,2.00,2.00
2210,2012-12-13,-4.00,-3.00,-5.00,-3.00,2.00
1810,2012-12-13,-4.00,-3.00,-5.00,-3.00,2.00
910,2012-12-13,-4.00,-3.00,-5.00,-3.00,2.00
2210,2012-12-14,-3.00,4.00,9.00,0.00,-1.00
1810,2012-12-14,-3.00,4.00,9.00,0.00,-1.00
910,2012-12-14,-3.00,4.00,9.00,0.00,-1.00
2210,2012-12-15,-1.00,11.00,-4.00,-2.00,0.00
1343,2012-12-15,-1.00,11.00,-4.00,-2.00,0.00
910,2012-12-15,-1.00,11.00,-4.00,-2.00,0.00
2210,2012-12-16,23.00,-1.00,-4.00,117.00,-2.00
1343,2012-12-16,23.00,-1.00,-4.00,117.00,-2.00
910,2012-12-16,23.00,-1.00,-4.00,117.00,-2.00
2210,2012-12-17,-1.00,1.00,-1.00,-2.00,0.00
1343,2012-12-17,-1.00,1.00,-1.00,-2.00,0.00
910,2012-12-17,-1.00,1.00,-1.00,-2.00,0.00
2210,2012-12-18,-1.00,0.00,11.00,0.00,0.00
1343,2012-12-18,-1.00,0.00,11.00,0.00,0.00
910,2012-12-18,-1.00,0.00,11.00,0.00,0.00
2210,2012-12-19,7.00,-1.00,3.00,1.00,0.00
1343,2012-12-19,7.00,-1.00,3.00,1.00,0.00
910,2012-12-19,7.00,-1.00,3.00,1.00,0.00
2210,2012-12-20,7.00,5.00,25.00,24.00,37.00
1343,2012-12-20,7.00,5.00,25.00,24.00,37.00
910,2012-12-20,7.00,5.00,25.00,24.00,37.00
2210,2012-12-21,3.00,0.00,0.00,-3.00,-1.00
1343,2012-12-21,3.00,0.00,0.00,-3.00,-1.00
910,2012-12-21,3.00,0.00,0.00,-3.00,-1.00
2210,2012-12-22,11.00,2.00,-3.00,-3.00,27.00
1343,2012-12-22,11.00,2.00,-3.00,-3.00,27.00
910,2012-12-22,11.00,2.00,-3.00,-3.00,27.00
1051,2012-12-23,4.00,30.00,-1.00,-2.00,0.00
1343,2012-12-23,4.00,30.00,-1.00,-2.00,0.00
1343,2012-12-24,2.00,-3.00,1.00,37.00,12.00
1343,2012-12-25,-2.00,19.00,-5.00,-6.00,-2.00
2210,2012-12-26,-4.00,13.00,16.00,14.00,9.00
1343,2012-12-26,-4.00,13.00,16.00,14.00,9.00
910,2012-12-26,-4.00,13.00,16.00,14.00,9.00
2210,2012-12-27,-1.00,0.00,-5.00,-2.00,10.00
1343,2012-12-27,-1.00,0.00,-5.00,-2.00,10.00
910,2012-12-27,-1.00,0.00,-5.00,-2.00,10.00
2210,2012-12-28,-1.00,-1.00,11.00,-1.00,2.00
1343,2012-12-28,-1.00,-1.00,11.00,-1.00,2.00
910,2012-12-28,-1.00,-1.00,11.00,-1.00,2.00
2210,2012-12-29,1.00,29.00,4.00,26.00,-2.00
1343,2012-12-29,1.00,29.00,4.00,26.00,-2.00
910,2012-12-29,1.00,29.00,4.00,26.00,-2.00
2210,2012-12-30,-2.00,-1.00,5.00,6.00,11.00
1343,2012-12-30,-2.00,-1.00,5.00,6.00,11.00
1343,2012-12-31,-2.00,-1.00,-6.00,4.00,6.00
1343,2013-01-01,12.00,3.00,0.00,-2.00,-2.00
2210,2013-01-02,-1.00,-3.00,-1.00,-1.00,6.00
1343,2013-01-02,-1.00,-3.00,-1.00,-1.00,6.00
910,2013-01-02,-1.00,-3.00,-1.00,-1.00,6.00
2210,2013-01-03,39.00,0.00,1.00,0.00,-3.00
1810,2013-01-03,39.00,0.00,1.00,0.00,-3.00
910,2013-01-03,39.00,0.00,1.00,0.00,-3.00
2210,2013-01-04,-1.00,-3.00,-2.00,2.00,-3.00
1810,2013-01-04,-1.00,-3.00,-2.00,2.00,-3.00
910,2013-01-04,-1.00,-3.00,-2.00,2.00,-3.00
2210,2013-01-05,-7.00,-4.00,-6.00,-5.00,-3.00
1810,2013-01-05,-7.00,-4.00,-6.00,-5.00,-3.00
2210,2013-01-06,19.00,-2.00,-2.00,-2.00,-1.00
1810,2013-01-06,19.00,-2.00,-2.00,-2.00,-1.00
910,2013-01-06,19.00,-2.00,-2.00,-2.00,-1.00
2210,2013-01-07,16.00,-3.00,0.00,-1.00,-4.00
1810,2013-01-07,16.00,-3.00,0.00,-1.00,-4.00
910,2013-01-07,16.00,-3.00,0.00,-1.00,-4.00
2210,2013-01-08,-5.00,-5.00,-1.00,-2.00,1.00
1810,2013-01-08,-5.00,-5.00,-1.00,-2.00,1.00
910,2013-01-08,-5.00,-5.00,-1.00,-2.00,1.00
2210,2013-01-09,-1.00,1.00,-2.00,-1.00,-5.00
1810,2013-01-09,-1.00,1.00,-2.00,-1.00,-5.00
910,2013-01-09,-1.00,1.00,-2.00,-1.00,-5.00
2210,2013-01-10,18.00,5.00,-4.00,-3.00,-3.00
1810,2013-01-10,18.00,5.00,-4.00,-3.00,-3.00
910,2013-01-10,18.00,5.00,-4.00,-3.00,-3.00
2210,2013-01-11,7.00,5.00,-3.00,-5.00,3.00
1810,2013-01-11,7.00,5.00,-3.00,-5.00,3.00
910,2013-01-11,7.00,5.00,-3.00,-5.00,3.00
2210,2013-01-12,-2.00,-4.00,-2.00,-3.00,-1.00
1810,2013-01-12,-2.00,-4.00,-2.00,-3.00,-1.00
2210,2013-01-13,14.00,0.00,-1.00,2.00,-3.00
1810,2013-01-13,14.00,0.00,-1.00,2.00,-3.00
910,2013-01-13,14.00,0.00,-1.00,2.00,-3.00
2210,2013-01-14,16.00,15.00,-1.00,-1.00,-4.00
1810,2013-01-14,16.00,15.00,-1.00,-1.00,-4.00
910,2013-01-14,16.00,15.00,-1.00,-1.00,-4.00
2210,2013-01-15,5.00,5.00,-1.00,0.00,-5.00
1810,2013-01-15,5.00,5.00,-1.00,0.00,-5.00
910,2013-01-15,5.00,5.00,-1.00,0.00,-5.00
2210,2013-01-16,2.00,-2.00,2.00,144.00,-1.00
1810,2013-01-16,2.00,-2.00,2.00,144.00,-1.00
910,2013-01-16,2.00,-2.00,2.00,144.00,-1.00
2210,2013-01-17,1.00,9.00,10.00,9.00,-4.00
1810,2013-01-17,1.00,9.00,10.00,9.00,-4.00
910,2013-01-17,1.00,9.00,10.00,9.00,-4.00
2210,2013-01-18,-1.00,5.00,0.00,63.00,-2.00
1810,2013-01-18,-1.00,5.00,0.00,63.00,-2.00
910,2013-01-18,-1.00,5.00,0.00,63.00,-2.00
2210,2013-01-19,0.00,-2.00,-3.00,9.00,-3.00
1810,2013-01-19,0.00,-2.00,-3.00,9.00,-3.00
2210,2013-01-20,-2.00,-4.00,-3.00,-3.00,-5.00
1810,2013-01-20,-2.00,-4.00,-3.00,-3.00,-5.00
2210,2013-01-21,-3.00,-4.00,-3.00,-4.00,2.00
1810,2013-01-21,-3.00,-4.00,-3.00,-4.00,2.00
910,2013-01-21,-3.00,-4.00,-3.00,-4.00,2.00
2210,2013-01-22,37.00,-5.00,27.00,-1.00,-5.00
1810,2013-01-22,37.00,-5.00,27.00,-1.00,-5.00
910,2013-01-22,37.00,-5.00,27.00,-1.00,-5.00
2210,2013-01-23,-6.00,0.00,-1.00,-4.00,-2.00
1810,2013-01-23,-6.00,0.00,-1.00,-4.00,-2.00
910,2013-01-23,-6.00,0.00,-1.00,-4.00,-2.00
2210,2013-01-24,-3.00,-7.00,5.00,1.00,-3.00
1810,2013-01-24,-3.00,-7.00,5.00,1.00,-3.00
910,2013-01-24,-3.00,-7.00,5.00,1.00,-3.00
2210,2013-01-25,23.00,-4.00,0.00,2.00,0.00
1810,2013-01-25,23.00,-4.00,0.00,2.00,0.00
910,2013-01-25,23.00,-4.00,0.00,2.00,0.00
2210,2013-01-26,-2.00,-6.00,0.00,-7.00,-4.00
1810,2013-01-26,-2.00,-6.00,0.00,-7.00,-4.00
2210,2013-01-27,-5.00,-4.00,-1.00,-1.00,0.00
1810,2013-01-27,-5.00,-4.00,-1.00,-1.00,0.00
910,2013-01-27,-5.00,-4.00,-1.00,-1.00,0.00
2210,2013-01-28,-3.00,-3.00,-1.00,-3.00,-3.00
1810,2013-01-28,-3.00,-3.00,-1.00,-3.00,-3.00
910,2013-01-28,-3.00,-3.00,-1.00,-3.00,-3.00
2210,2013-01-29,-2.00,-6.00,2.00,5.00,-4.00
1810,2013-01-29,-2.00,-6.00,2.00,5.00,-4.00
910,2013-01-29,-2.00,-6.00,2.00,5.00,-4.00
2210,2013-01-30,29.00,28.00,24.00,31.00,55.00
1810,2013-01-30,29.00,28.00,24.00,31.00,55.00
910,2013-01-30,29.00,28.00,24.00,31.00,55.00
2210,2013-01-31,-3.00,0.00,0.00,35.00,39.00
1810,2013-01-31,-3.00,0.00,0.00,35.00,39.00
910,2013-01-31,-3.00,0.00,0.00,35.00,39.00
2210,2013-02-01,-1.00,-4.00,-2.00,-3.00,-3.00
1810,2013-02-01,-1.00,-4.00,-2.00,-3.00,-3.00
910,2013-02-01,-1.00,-4.00,-2.00,-3.00,-3.00
